codigo,periodo,internacoes,valor_total,media_permanencia,custo_medio_internacao
351690,2026-01,42,20556.68,3.1,489.44
351690,2026-02,45,23779.89,3.7,528.44
351690,2026-03,34,16967.34,3.6,499.04
351690,2026-04,32,13751.36,3.3,429.73
351690,2026-05,45,22381.39,3.6,497.36
351690,2026-06,39,20675.62,4.2,530.14
351700,2025-07,39,14964.65,4.1,383.71
351700,2025-08,38,13112.69,3.1,345.07
351700,2025-09,39,15332.14,3.8,393.13
351700,2025-10,32,13171.74,3.7,411.62
351700,2025-11,25,10891.47,3.1,435.66
351700,2025-12,23,7775.09,3.7,338.05
351700,2026-01,30,9883.21,6.3,329.44
351700,2026-02,32,9697.25,3.8,303.04
351700,2026-03,32,8899.83,3.8,278.12
351700,2026-04,28,8163.56,4.3,291.56
351700,2026-05,18,7540.85,3.8,418.94
351700,2026-06,26,6028.07,3.9,231.85
351740,2025-07,308,445553.55,3.0,1446.6
351740,2025-08,301,468803.37,3.0,1557.49
351740,2025-09,306,510151.29,3.1,1667.16
351740,2025-10,274,411778.58,2.8,1502.84
351740,2025-11,285,488985.73,3.0,1715.74
351740,2025-12,321,442591.97,2.8,1378.79
351740,2026-01,215,383754.32,3.2,1784.9
351740,2026-02,241,317968.96,2.4,1319.37
351740,2026-03,311,493742.95,3.0,1587.6
351740,2026-04,271,457403.13,3.7,1687.83
351740,2026-05,273,474891.84,3.0,1739.53
351740,2026-06,303,575823.77,2.8,1900.41
351760,2025-07,19,10361.03,3.3,545.32
351760,2025-08,25,10397.31,4.5,415.89
351760,2025-09,25,9226.44,3.4,369.06
351760,2025-10,32,10994.13,3.5,343.57
351760,2025-11,29,13829.02,4.3,476.86
351760,2025-12,16,6727.45,3.6,420.47
351760,2026-01,27,9814.49,4.0,363.5
351760,2026-02,33,12310.53,3.7,373.05
351760,2026-03,23,9257.43,6.3,402.5
351760,2026-04,14,5200.86,4.7,371.49
351760,2026-05,22,7701.1,4.7,350.05
351760,2026-06,26,8821.0,2.6,339.27
351770,2025-07,79,48505.65,3.4,614.0
351770,2025-08,66,33898.92,3.0,513.62
351770,2025-09,74,37723.66,3.3,509.78
351770,2025-10,77,41729.71,2.7,541.94
351770,2025-11,62,32758.9,2.9,528.37
351770,2025-12,97,45461.3,3.3,468.67
351770,2026-01,51,23294.29,3.4,456.75
351770,2026-02,52,23923.13,3.3,460.06
351770,2026-03,52,20226.4,3.9,388.97
351770,2026-04,61,27430.44,2.4,449.68
351770,2026-05,59,24462.12,2.8,414.61
351770,2026-06,71,37872.53,3.1,533.42
351780,2025-07,49,26357.83,3.7,537.91
351780,2025-08,40,19091.73,2.9,477.29
351780,2025-09,53,23820.89,2.8,449.45
351780,2025-10,42,23443.8,2.8,558.19
351780,2025-11,41,22117.32,2.4,539.45
351780,2025-12,43,20062.1,5.0,466.56
351780,2026-01,27,10500.72,4.9,388.92
351780,2026-02,42,22700.02,3.1,540.48
351780,2026-03,51,22384.21,3.0,438.91
351780,2026-04,60,30326.97,3.1,505.45
351780,2026-05,44,20887.65,3.1,474.72
351780,2026-06,48,23875.61,3.9,497.41
351820,2025-07,141,68537.1,4.7,486.08
351820,2025-08,145,70936.01,4.5,489.21
351820,2025-09,129,65008.8,5.1,503.94
351820,2025-10,155,81375.53,3.9,525.0
351820,2025-11,121,61139.02,4.0,505.28
351820,2025-12,123,72443.54,4.1,588.97
351820,2026-01,135,80920.05,4.6,599.41
351820,2026-02,109,55467.83,3.6,508.88
351820,2026-03,113,65947.21,4.0,583.6
351820,2026-04,116,54800.78,4.5,472.42
351820,2026-05,130,62701.59,4.7,482.32
351820,2026-06,152,76148.7,4.3,500.98
351830,2025-07,116,46316.45,3.3,399.28
351830,2025-08,128,59459.64,2.6,464.53
351830,2025-09,134,54464.25,2.7,406.45
351830,2025-10,124,44713.35,3.3,360.59
351830,2025-11,104,40074.46,3.1,385.33
351830,2025-12,138,46953.8,2.7,340.24
351830,2026-01,123,48370.69,2.5,393.26
351830,2026-02,117,40914.92,2.8,349.7
351830,2026-03,130,48653.0,3.4,374.25
351830,2026-04,158,54827.53,3.2,347.01
351830,2026-05,151,58255.57,2.7,385.8
351830,2026-06,133,49046.06,3.4,368.77
351840,2025-07,631,1145465.82,4.8,1815.32
351840,2025-08,575,928680.2,4.4,1615.1
351840,2025-09,530,934571.59,5.0,1763.34
351840,2025-10,532,1061989.21,4.9,1996.22
351840,2025-11,526,1003040.36,5.0,1906.92
351840,2025-12,441,918773.55,5.9,2083.39
351840,2026-01,713,1284088.3,4.7,1800.97
351840,2026-02,1248,2301980.99,5.9,1844.54
351840,2026-03,1100,1553669.02,4.8,1412.43
351840,2026-04,1301,1821682.22,4.4,1400.22
351840,2026-05,1116,2144775.3,6.5,1921.84
351840,2026-06,1398,2237148.27,5.2,1600.25
351860,2025-07,116,63768.88,3.1,549.73
351860,2025-08,105,49976.25,3.2,475.96
351860,2025-09,115,52751.7,3.0,458.71
351860,2025-10,121,65963.97,2.7,545.16
351860,2025-11,107,61342.04,2.3,573.29
351860,2025-12,113,58745.47,3.1,519.87
351860,2026-01,124,53017.27,2.7,427.56
351860,2026-02,98,41351.16,3.1,421.95
351860,2026-03,145,64753.04,2.6,446.57
351860,2026-04,118,58489.38,2.2,495.67
351860,2026-05,140,73469.75,2.8,524.78
351860,2026-06,121,66206.93,2.8,547.16
351870,2025-07,1161,2363856.94,5.5,2036.05
351870,2025-08,1120,2529676.13,5.9,2258.64
351870,2025-09,1088,2333786.13,6.1,2145.02
351870,2025-10,1147,2582931.99,6.0,2251.9
351870,2025-11,1037,2004153.77,5.7,1932.65
351870,2025-12,1106,2544849.32,6.3,2300.95
351870,2026-01,1114,2404329.92,5.7,2158.29
351870,2026-02,1009,2215033.52,6.3,2195.28
351870,2026-03,1133,2273775.02,5.8,2006.86
351870,2026-04,1174,2389381.16,5.6,2035.25
351870,2026-05,905,2146729.65,6.5,2372.08
351870,2026-06,1063,2407194.33,5.9,2264.53
351880,2025-07,5118,8455631.97,8.2,1652.14
351880,2025-08,4697,7537167.25,7.4,1604.68
351880,2025-09,5011,8259596.72,8.8,1648.29
351880,2025-10,5297,9223667.5,7.8,1741.3
351880,2025-11,4353,7518890.41,8.5,1727.29
351880,2025-12,4370,7737836.84,8.6,1770.67
351880,2026-01,4852,8117010.64,8.0,1672.92
351880,2026-02,4304,7148672.25,8.0,1660.94
351880,2026-03,5163,8825186.74,7.7,1709.31
351880,2026-04,4637,7798422.39,8.1,1681.78
351880,2026-05,4927,8864451.48,8.1,1799.16
351880,2026-06,4259,7902716.82,8.7,1855.53
351900,2025-07,68,27263.19,3.6,400.93
351900,2025-08,80,31060.43,3.2,388.26
351900,2025-09,34,13082.61,4.4,384.78
351900,2025-10,62,23844.88,3.4,384.59
351900,2025-11,39,13888.14,3.3,356.11
351900,2025-12,61,20931.33,3.6,343.14
351900,2026-01,75,27926.07,3.5,372.35
351900,2026-02,71,25308.31,3.3,356.46
351900,2026-03,65,22245.58,3.6,342.24
351900,2026-04,67,22294.3,3.8,332.75
351900,2026-05,86,32266.11,3.5,375.19
351900,2026-06,57,20965.98,3.4,367.82
351907,2025-07,468,325227.74,3.5,694.93
351907,2025-08,610,531222.02,3.5,870.86
351907,2025-09,474,404017.29,3.7,852.36
351907,2025-10,460,538039.69,3.8,1169.65
351907,2025-11,443,443367.31,4.3,1000.83
351907,2025-12,485,420063.71,3.8,866.11
351907,2026-01,528,653953.01,4.7,1238.55
351907,2026-02,435,448906.48,3.5,1031.97
351907,2026-03,514,508546.36,3.8,989.39
351907,2026-04,432,412530.54,4.2,954.93
351907,2026-05,468,414833.12,3.7,886.4
351907,2026-06,422,374619.31,3.7,887.72
351910,2025-07,77,18247.53,2.6,236.98
351910,2025-08,73,16727.73,2.1,229.15
351910,2025-09,80,22221.52,2.8,277.77
351910,2025-10,47,11919.12,1.7,253.6
351910,2025-11,62,14714.82,2.2,237.34
351910,2025-12,38,9295.72,1.5,244.62
351910,2026-01,55,13364.2,2.1,242.99
351910,2026-02,67,19567.38,2.5,292.05
351910,2026-03,79,17484.75,2.3,221.33
351910,2026-04,88,19779.06,2.2,224.76
351910,2026-05,76,16690.7,2.3,219.61
351910,2026-06,46,12300.96,3.1,267.41
351930,2025-07,86,46635.49,1.8,542.27
351930,2025-08,81,59430.56,2.9,733.71
351930,2025-09,83,83469.64,2.8,1005.66
351930,2025-10,74,39657.29,2.4,535.91
351930,2025-11,78,51468.11,2.6,659.85
351930,2025-12,78,41645.11,3.6,533.91
351930,2026-01,70,52150.1,3.4,745.0
351930,2026-02,69,42759.62,3.0,619.7
351930,2026-03,66,48427.53,2.9,733.75
351930,2026-04,87,80881.28,2.7,929.67
351930,2026-05,94,92113.02,3.5,979.93
351930,2026-06,92,84714.64,3.1,920.81
351940,2025-07,34,14283.21,4.1,420.09
351940,2025-08,39,17051.29,4.0,437.21
351940,2025-09,33,18990.24,3.2,575.46
351940,2025-10,30,13014.24,4.9,433.81
351940,2025-11,34,18372.39,4.9,540.36
351940,2025-12,33,14475.74,4.8,438.66
351940,2026-01,36,16472.98,4.4,457.58
351940,2026-02,31,15701.43,4.4,506.5
351940,2026-03,36,14859.19,3.9,412.76
351940,2026-04,29,12959.84,3.8,446.89
351940,2026-05,44,22041.95,3.8,500.95
351940,2026-06,36,16825.3,4.6,467.37
351960,2025-07,478,487819.11,3.2,1020.54
351960,2025-08,498,515573.33,2.7,1035.29
351960,2025-09,377,485314.11,3.1,1287.31
351960,2025-10,389,517833.66,2.7,1331.19
351960,2025-11,358,567491.36,2.7,1585.17
351960,2025-12,392,481575.42,2.5,1228.51
351960,2026-01,414,470663.31,2.5,1136.87
351960,2026-02,441,536876.26,2.5,1217.41
351960,2026-03,451,555299.79,2.6,1231.26
351960,2026-04,408,610500.83,2.9,1496.33
351960,2026-05,417,624802.93,2.6,1498.33
351960,2026-06,427,618713.39,3.0,1448.98
351970,2025-07,349,174722.29,2.7,500.64
351970,2025-08,385,203095.67,3.3,527.52
351970,2025-09,404,203172.58,3.2,502.9
351970,2025-10,401,202326.75,3.2,504.56
351970,2025-11,334,179010.22,3.1,535.96
351970,2025-12,285,147692.06,4.7,518.22
351970,2026-01,350,184416.96,3.1,526.91
351970,2026-02,330,175860.41,2.9,532.91
351970,2026-03,407,221921.68,3.6,545.26
351970,2026-04,369,198909.26,3.2,539.05
351970,2026-05,330,183774.46,3.5,556.89
351970,2026-06,357,195303.46,3.3,547.07
351990,2025-07,76,33496.25,2.7,440.74
351990,2025-08,67,27267.84,3.4,406.98
351990,2025-09,62,22359.71,2.5,360.64
351990,2025-10,63,19418.19,3.1,308.23
351990,2025-11,46,17887.02,4.1,388.85
351990,2025-12,55,22113.53,3.8,402.06
351990,2026-01,53,18187.91,3.4,343.17
351990,2026-02,48,17298.51,4.1,360.39
351990,2026-03,50,16908.46,4.3,338.17
351990,2026-04,80,24871.18,3.1,310.89
351990,2026-05,53,18509.01,3.1,349.23
351990,2026-06,63,22630.86,3.0,359.22
352010,2025-07,129,85332.18,4.5,661.49
352010,2025-08,133,96120.79,5.0,722.71
352010,2025-09,132,79508.75,4.5,602.34
352010,2025-10,138,74866.82,5.8,542.51
352010,2025-11,111,59722.22,5.1,538.04
352010,2025-12,107,62599.99,5.6,585.05
352010,2026-01,85,47552.3,5.0,559.44
352010,2026-02,98,60317.8,4.5,615.49
352010,2026-03,102,74868.43,5.1,734.0
352010,2026-04,115,83747.45,4.6,728.24
352010,2026-05,122,88760.78,5.0,727.55
352010,2026-06,107,81021.02,4.6,757.21
352040,2025-07,296,240547.64,2.5,812.66
352040,2025-08,265,215016.69,2.7,811.38
352040,2025-09,279,220391.94,2.8,789.94
352040,2025-10,259,184802.25,2.7,713.52
352040,2025-11,222,149250.33,3.0,672.3
352040,2025-12,219,191040.41,2.8,872.33
352040,2026-01,327,229185.55,2.5,700.87
352040,2026-02,199,171259.25,3.1,860.6
352040,2026-03,209,152905.33,4.0,731.6
352040,2026-04,177,136323.7,3.2,770.19
352040,2026-05,160,145684.09,3.5,910.53
352040,2026-06,210,154253.46,3.6,734.54
352044,2025-07,264,306269.78,3.5,1160.11
352044,2025-08,250,264529.57,3.0,1058.12
352044,2025-09,262,285602.5,3.5,1090.09
352044,2025-10,281,306344.38,3.2,1090.19
352044,2025-11,203,216904.5,3.7,1068.5
352044,2025-12,218,273456.87,4.0,1254.39
352044,2026-01,197,246872.13,3.5,1253.16
352044,2026-02,196,297622.26,3.7,1518.48
352044,2026-03,191,273606.61,4.5,1432.5
352044,2026-04,259,337556.58,4.4,1303.31
352044,2026-05,209,283284.5,3.7,1355.43
352044,2026-06,225,322271.9,3.9,1432.32
352050,2025-07,1950,2448177.77,4.2,1255.48
352050,2025-08,1962,2222024.42,3.9,1132.53
352050,2025-09,1914,2241719.71,3.8,1171.22
352050,2025-10,1990,2273446.24,3.7,1142.44
352050,2025-11,1872,2397110.75,4.0,1280.51
352050,2025-12,1753,2084408.07,3.6,1189.05
352050,2026-01,1866,2424305.59,3.3,1299.2
352050,2026-02,1696,2110566.46,3.3,1244.44
352050,2026-03,2030,2395589.6,3.1,1180.09
352050,2026-04,1910,2369010.3,3.0,1240.32
352050,2026-05,1973,2681792.63,3.2,1359.25
352050,2026-06,1829,2027440.0,3.3,1108.5
352070,2025-07,33,15705.57,3.6,475.93
352070,2025-08,29,9846.46,3.8,339.53
352070,2025-09,24,9305.86,3.3,387.74
352070,2025-10,42,16768.26,2.6,399.24
352070,2025-11,28,9862.65,3.0,352.24
352070,2025-12,27,11441.02,4.1,423.74
352070,2026-01,27,7339.97,3.2,271.85
352070,2026-02,28,9334.58,2.7,333.38
352070,2026-03,44,18123.03,2.9,411.89
352070,2026-04,29,10107.31,3.4,348.53
352070,2026-05,42,16331.69,2.8,388.85
352070,2026-06,31,11794.61,3.0,380.47
352090,2025-07,62,28187.8,3.7,454.64
352090,2025-08,83,48808.25,2.6,588.05
352090,2025-09,96,49493.63,3.2,515.56
352090,2025-10,61,28717.92,2.5,470.79
352090,2025-11,44,20669.86,4.0,469.77
352090,2025-12,59,33433.09,3.4,566.66
352090,2026-01,56,30454.68,3.0,543.83
352090,2026-02,71,32098.19,2.8,452.09
352090,2026-03,82,50171.03,2.9,611.84
352090,2026-04,72,35306.85,3.1,490.37
352090,2026-05,68,27789.2,3.6,408.66
352090,2026-06,88,44114.57,2.4,501.3
352130,2025-07,104,49393.15,2.0,474.93
352130,2025-08,91,47272.86,3.5,519.48
352130,2025-09,107,48856.41,1.4,456.6
352130,2025-10,89,40089.58,2.7,450.44
352130,2025-11,89,44061.76,2.4,495.08
352130,2025-12,85,45702.34,4.5,537.67
352130,2026-01,87,48856.42,3.4,561.57
352130,2026-02,87,41472.73,3.2,476.7
352130,2026-03,98,55935.28,3.5,570.77
352130,2026-04,93,45162.78,2.2,485.62
352130,2026-05,80,38582.77,3.0,482.28
352130,2026-06,79,39281.24,2.2,497.23
352170,2025-07,102,46396.05,2.2,454.86
352170,2025-08,73,40859.67,1.7,559.72
352170,2025-09,103,48408.4,2.6,469.98
352170,2025-10,118,64440.24,2.8,546.1
352170,2025-11,105,53929.58,2.2,513.62
352170,2025-12,89,45056.0,1.8,506.25
352170,2026-01,98,50331.48,2.1,513.59
352170,2026-02,88,45149.28,1.9,513.06
352170,2026-03,97,50758.55,2.2,523.28
352170,2026-04,74,38972.66,2.0,526.66
352170,2026-05,102,61429.45,2.2,602.25
352180,2025-07,84,36558.17,2.6,435.22
352180,2025-08,75,28849.77,3.4,384.66
352180,2025-09,103,37639.08,3.2,365.43
352180,2025-10,89,31041.8,3.0,348.78
352180,2025-11,69,28298.04,2.1,410.12
352180,2025-12,100,41520.04,2.6,415.2
352180,2026-01,73,30225.46,2.5,414.05
352180,2026-02,59,23927.43,2.4,405.55
352180,2026-03,96,33416.59,2.7,348.09
352180,2026-04,94,31621.25,2.6,336.4
352180,2026-05,104,41514.17,2.7,399.17
352180,2026-06,78,32094.44,3.0,411.47
352190,2025-07,73,29545.81,6.3,404.74
352190,2025-08,82,33394.3,6.6,407.25
352190,2025-09,64,26391.29,6.4,412.36
352190,2025-10,48,16042.28,7.5,334.21
352190,2025-11,48,16121.01,9.3,335.85
352190,2025-12,47,14192.95,7.7,301.98
352190,2026-01,44,12349.58,7.8,280.67
352190,2026-02,52,14123.4,6.6,271.6
352190,2026-03,70,25282.73,7.6,361.18
352190,2026-04,71,21206.07,7.4,298.68
352190,2026-05,77,24452.65,7.5,317.57
352190,2026-06,75,25647.45,7.5,341.97
352210,2025-07,877,1059648.75,3.9,1208.27
352210,2025-08,1116,1520359.75,4.6,1362.33
352210,2025-09,1008,1410368.21,4.4,1399.17
352210,2025-10,1019,1249254.64,4.2,1225.96
352210,2025-11,956,1211562.38,4.2,1267.32
352210,2025-12,1008,1305090.04,4.4,1294.73
352210,2026-01,983,1212769.27,4.4,1233.74
352210,2026-02,957,1266711.93,4.4,1323.63
352210,2026-03,962,1340180.96,4.5,1393.12
352210,2026-04,1098,1348659.96,4.3,1228.29
352210,2026-05,1026,1265292.81,4.6,1233.23
352210,2026-06,1001,1355092.16,4.5,1353.74
352220,2025-07,1516,1808814.97,4.0,1193.15
352220,2025-08,848,646951.92,2.1,762.92
352220,2025-09,1466,1475917.54,3.0,1006.77
352220,2025-10,2175,2877590.96,4.6,1323.03
352220,2025-11,1356,1800558.21,4.3,1327.85
352220,2025-12,1412,1666073.67,4.0,1179.94
352220,2026-01,1307,1478274.02,3.7,1131.04
352220,2026-02,1271,1518263.95,4.3,1194.54
352220,2026-03,1649,1806409.98,3.6,1095.46
352220,2026-04,1391,1393834.55,3.6,1002.04
352220,2026-05,1353,1656170.1,4.2,1224.07
352220,2026-06,1417,1471740.57,3.7,1038.63
352230,2025-07,945,1027228.71,6.0,1087.01
352230,2025-08,885,1030892.95,6.0,1164.85
352230,2025-09,857,943156.4,5.9,1100.53
352230,2025-10,859,928368.9,6.0,1080.76
352230,2025-11,830,823364.82,5.9,992.01
352230,2025-12,819,886543.83,6.0,1082.47
352230,2026-01,855,1006573.52,6.1,1177.28
352230,2026-02,808,984812.22,5.6,1218.83
352230,2026-03,899,1094437.68,5.6,1217.39
352230,2026-04,918,1069181.82,5.6,1164.69
352230,2026-05,896,1116434.69,5.8,1246.02
352230,2026-06,890,1112493.46,6.0,1249.99
352240,2025-07,874,1279957.04,3.8,1464.48
352240,2025-08,789,1297305.27,3.9,1644.24
352240,2025-09,728,1324701.97,4.1,1819.65
352240,2025-10,907,1317821.5,3.5,1452.95
352240,2025-11,919,1329360.05,4.0,1446.53
352240,2025-12,788,1224447.23,3.8,1553.87
352240,2026-01,607,1394547.1,4.8,2297.44
352240,2026-02,767,1360935.57,3.9,1774.36
352240,2026-03,644,1316996.48,3.9,2045.03
352240,2026-04,812,1294580.94,3.6,1594.31
352240,2026-05,823,1415160.99,4.0,1719.52
352240,2026-06,849,1389072.83,3.9,1636.13
352250,2025-07,1463,1543950.52,4.0,1055.33
352250,2025-08,1393,1447148.48,4.6,1038.87
352250,2025-09,1360,1215427.89,3.9,893.7
352250,2025-10,1337,1356570.15,4.2,1014.64
352250,2025-11,1236,1114405.5,3.8,901.62
352250,2025-12,1245,1137051.92,3.9,913.29
352250,2026-01,1254,1423494.38,4.4,1135.16
352250,2026-02,1210,1090404.67,3.8,901.16
352250,2026-03,1402,1232663.13,3.7,879.22
352250,2026-04,1335,1258667.78,3.9,942.82
352250,2026-05,1293,1321192.19,4.3,1021.8
352250,2026-06,1290,1363284.99,4.5,1056.81
352260,2025-07,553,1165436.07,23.5,2107.48
352260,2025-08,569,1187860.6,23.6,2087.63
352260,2025-09,493,1123078.28,26.8,2278.05
352260,2025-10,517,1102287.71,25.9,2132.08
352260,2025-11,472,1069776.65,28.1,2266.48
352260,2025-12,523,1357299.95,26.3,2595.22
352260,2026-01,573,1135647.84,23.8,1981.93
352260,2026-02,472,1047917.6,26.1,2220.16
352260,2026-03,421,1030438.01,29.8,2447.6
352260,2026-04,409,899634.51,23.2,2199.6
352260,2026-05,413,1084835.49,24.1,2626.72
352260,2026-06,447,978853.46,20.9,2189.83
352270,2025-07,288,353659.02,3.2,1227.98
352270,2025-08,293,314777.45,3.3,1074.33
352270,2025-09,297,353783.29,3.5,1191.19
352270,2025-10,284,330507.65,3.2,1163.76
352270,2025-11,296,342517.05,3.2,1157.15
352270,2025-12,246,289153.88,3.5,1175.42
352270,2026-01,252,287473.98,3.9,1140.77
352270,2026-02,254,318667.5,3.4,1254.6
352270,2026-03,320,391571.54,3.3,1223.66
352270,2026-04,359,396566.19,3.2,1104.64
352270,2026-05,386,404475.75,3.0,1047.86
352270,2026-06,416,397451.53,3.0,955.41
352280,2025-07,111,45091.55,2.5,406.23
352280,2025-08,85,35240.19,2.1,414.59
352280,2025-09,98,40117.2,2.6,409.36
352280,2025-10,97,35800.71,2.0,369.08
352280,2025-11,79,37439.94,2.0,473.92
352280,2025-12,106,40244.01,2.0,379.66
352280,2026-01,86,36509.0,2.2,424.52
352280,2026-02,85,33418.89,2.6,393.16
352280,2026-03,83,37859.66,1.7,456.14
352280,2026-04,74,30489.93,2.0,412.03
352280,2026-05,96,37173.54,1.9,387.22
352280,2026-06,91,40459.24,2.6,444.61
352290,2025-07,12,4064.97,4.8,338.75
352310,2025-07,1278,1576242.08,6.6,1233.37
352310,2025-08,1208,1367467.28,5.6,1132.01
352310,2025-09,1322,1480742.18,6.2,1120.08
352310,2025-10,1213,1455947.6,5.9,1200.29
352310,2025-11,1229,1438847.13,6.3,1170.75
352310,2025-12,1234,1299207.96,5.9,1052.84
352310,2026-01,1180,1322737.58,6.3,1120.96
352310,2026-02,1219,1532656.27,6.2,1257.31
352310,2026-03,1381,1707954.02,5.7,1236.75
352310,2026-04,1232,1389039.8,5.8,1127.47
352310,2026-05,1324,1594413.26,5.7,1204.24
352310,2026-06,1321,1592266.61,6.0,1205.35
352320,2025-07,366,257516.23,2.0,703.6
352320,2025-08,331,262762.77,2.0,793.85
352320,2025-09,328,247389.87,2.2,754.24
352320,2025-10,348,228990.09,1.8,658.02
352320,2025-11,330,233061.11,1.9,706.25
352320,2025-12,357,263260.56,2.0,737.42
352320,2026-01,389,257509.09,1.9,661.98
352320,2026-02,341,227208.49,1.9,666.3
352320,2026-03,374,271421.63,2.1,725.73
352320,2026-04,351,234025.35,2.1,666.74
352320,2026-05,314,226311.56,2.2,720.74
352320,2026-06,341,230987.4,2.2,677.38
352340,2025-07,553,713076.29,3.9,1289.47
352340,2025-08,618,860897.47,3.4,1393.04
352340,2025-09,552,702904.23,3.0,1273.38
352340,2025-10,581,871922.26,3.2,1500.73
352340,2025-11,557,839689.51,3.4,1507.52
352340,2025-12,716,1038405.86,3.1,1450.29
352340,2026-01,702,889390.07,3.3,1266.94
352340,2026-02,599,905631.1,3.3,1511.91
352340,2026-03,576,753924.32,3.4,1308.9
352340,2026-04,645,914969.29,3.0,1418.56
352340,2026-05,466,985291.54,3.7,2114.36
352340,2026-06,472,739375.84,3.3,1566.47
352350,2025-07,27,11921.55,4.4,441.54
352350,2025-08,36,12227.26,2.4,339.65
352350,2025-09,27,9287.89,3.2,344.0
352350,2025-10,27,11281.78,3.9,417.84
352350,2025-11,14,7159.4,4.4,511.39
352350,2025-12,20,8068.54,4.8,403.43
352350,2026-01,31,12675.65,5.6,408.89
352350,2026-02,16,6169.64,4.6,385.6
352350,2026-03,26,9400.89,4.0,361.57
352350,2026-04,29,11080.66,4.7,382.09
352350,2026-05,28,13181.4,5.2,470.76
352350,2026-06,21,8725.06,4.9,415.48
352360,2025-07,13,6918.51,4.6,532.19
352360,2025-08,8,4989.4,4.5,623.67
352360,2025-09,10,5711.38,7.3,571.14
352360,2025-10,12,5176.01,4.3,431.33
352360,2025-11,8,4468.02,5.3,558.5
352360,2025-12,7,2960.56,2.9,422.94
352360,2026-01,3,1427.41,3.3,475.8
352360,2026-02,7,2659.51,5.0,379.93
352360,2026-03,7,3222.69,3.9,460.38
352360,2026-04,21,9281.12,6.2,441.96
352360,2026-05,12,4700.65,4.2,391.72
352360,2026-06,15,7526.78,3.6,501.79
352390,2025-07,764,1507774.13,10.6,1973.53
352390,2025-08,776,1578917.42,10.2,2034.69
352390,2025-09,718,1380537.79,10.3,1922.75
352390,2025-10,694,1299313.65,10.7,1872.21
352390,2025-11,670,1342864.99,11.0,2004.28
352390,2025-12,630,1475819.88,12.0,2342.57
352390,2026-01,651,1479183.71,11.9,2272.17
352390,2026-02,654,1273626.11,10.8,1947.44
352390,2026-03,694,1405088.06,11.3,2024.62
352390,2026-04,676,1527661.24,11.4,2259.85
352390,2026-05,713,1554065.24,11.0,2179.61
352390,2026-06,809,1590458.14,9.7,1965.96
352400,2025-07,204,83926.54,4.0,411.4
352400,2025-08,180,72636.32,4.0,403.54
352400,2025-09,179,77968.2,3.3,435.58
352400,2025-10,181,71285.04,3.4,393.84
352400,2025-11,187,79079.8,3.2,422.89
352400,2025-12,100,44313.63,3.7,443.14
352400,2026-01,250,106288.82,3.0,425.16
352400,2026-02,178,69037.62,3.6,387.85
352400,2026-03,187,71485.38,3.0,382.27
352400,2026-04,168,67601.72,3.8,402.39
352400,2026-05,201,82037.53,3.5,408.15
352400,2026-06,188,76337.61,3.1,406.05
352410,2025-07,342,595501.96,3.8,1741.23
352410,2025-08,392,661058.53,4.4,1686.37
352410,2025-09,345,533325.74,3.5,1545.87
352410,2025-10,355,481950.48,3.6,1357.61
352410,2025-11,278,480484.9,4.1,1728.36
352410,2025-12,276,605210.38,4.1,2192.79
352410,2026-01,255,374495.15,3.8,1468.61
352410,2026-02,269,298051.66,3.6,1108.0
352410,2026-03,291,392516.68,3.5,1348.85
352410,2026-04,289,542149.37,3.5,1875.95
352410,2026-05,307,609455.52,3.7,1985.2
352410,2026-06,287,500390.31,3.4,1743.52
352420,2025-07,3,900.54,6.7,300.18
352420,2025-08,3,682.31,3.3,227.44
352420,2025-09,7,3492.02,3.4,498.86
352420,2025-10,7,3399.77,4.1,485.68
352420,2025-11,2,373.33,3.5,186.66
352420,2025-12,6,3213.38,6.8,535.56
352420,2026-01,4,1809.83,5.0,452.46
352420,2026-02,5,1988.54,2.6,397.71
352420,2026-03,7,3048.23,4.6,435.46
352420,2026-04,3,858.78,2.7,286.26
352420,2026-05,5,2289.11,2.6,457.82
352420,2026-06,4,1483.85,3.3,370.96
352430,2025-07,181,183875.72,4.6,1015.89
352430,2025-08,156,129367.78,3.8,829.28
352430,2025-09,194,200888.84,4.4,1035.51
352430,2025-10,182,183942.4,4.8,1010.67
352430,2025-11,184,194359.51,5.1,1056.3
352430,2025-12,154,158541.54,5.1,1029.49
352430,2026-01,197,167775.75,3.3,851.65
352430,2026-02,157,165902.18,4.4,1056.7
352430,2026-03,213,220505.14,4.7,1035.24
352430,2026-04,205,184912.01,4.4,902.01
352430,2026-05,215,214365.33,4.4,997.05
352430,2026-06,211,161190.61,3.8,763.94
352440,2025-07,1206,2113831.47,4.1,1752.76
352440,2025-08,1332,2318400.88,4.0,1740.54
352440,2025-09,1215,1951142.38,4.0,1605.88
352440,2025-10,1311,2207356.61,4.1,1683.72
352440,2025-11,1149,1851526.95,4.3,1611.42
352440,2025-12,1161,1725606.61,4.3,1486.31
352440,2026-01,1156,1845119.76,4.4,1596.12
352440,2026-02,1182,1893541.74,3.9,1601.98
352440,2026-03,1390,1866436.81,3.8,1342.76
352440,2026-04,1326,1969957.03,3.8,1485.64
352440,2026-05,1463,2110188.02,3.6,1442.37
352440,2026-06,1275,2127853.6,4.1,1668.9
352450,2025-07,64,412168.09,84.7,6440.13
352450,2025-08,59,413495.83,88.6,7008.4
352450,2025-09,58,396687.94,86.7,6839.45
352450,2025-10,59,413847.68,91.2,7014.37
