codigo,codigo_capitulo,capitulo_cid10,internacoes
352810,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",5
352810,Cap 05,V. Transtornos mentais e comportamentais,7
352810,Cap 09,IX. Doenças do aparelho circulatório,8
352810,Cap 10,X. Doenças do aparelho respiratório,28
352810,Cap 11,XI. Doenças do aparelho digestivo,4
352810,Cap 14,XIV. Doenças do aparelho geniturinário,20
352810,Cap 18,XVIII. Sintomas e achados anormais não classificados,2
352850,Cap 01,I. Doenças infecciosas e parasitárias,105
352850,Cap 02,II. Neoplasias (tumores),23
352850,Cap 03,III. Doenças do sangue e transtornos imunitários,63
352850,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",98
352850,Cap 05,V. Transtornos mentais e comportamentais,160
352850,Cap 06,VI. Doenças do sistema nervoso,44
352850,Cap 07,VII. Doenças do olho e anexos,4
352850,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,19
352850,Cap 09,IX. Doenças do aparelho circulatório,278
352850,Cap 10,X. Doenças do aparelho respiratório,502
352850,Cap 11,XI. Doenças do aparelho digestivo,152
352850,Cap 12,XII. Doenças da pele e do tecido subcutâneo,94
352850,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,72
352850,Cap 14,XIV. Doenças do aparelho geniturinário,210
352850,Cap 15,"XV. Gravidez, parto e puerpério",35
352850,Cap 16,XVI. Afecções originadas no período perinatal,5
352850,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,3
352850,Cap 18,XVIII. Sintomas e achados anormais não classificados,398
352850,Cap 19,XIX. Lesões e envenenamentos por causas externas,536
352850,Cap 21,XXI. Contatos com serviços de saúde,57
352880,Cap 01,I. Doenças infecciosas e parasitárias,23
352880,Cap 02,II. Neoplasias (tumores),208
352880,Cap 03,III. Doenças do sangue e transtornos imunitários,14
352880,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",15
352880,Cap 06,VI. Doenças do sistema nervoso,7
352880,Cap 09,IX. Doenças do aparelho circulatório,64
352880,Cap 10,X. Doenças do aparelho respiratório,145
352880,Cap 11,XI. Doenças do aparelho digestivo,145
352880,Cap 12,XII. Doenças da pele e do tecido subcutâneo,38
352880,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,8
352880,Cap 14,XIV. Doenças do aparelho geniturinário,109
352880,Cap 15,"XV. Gravidez, parto e puerpério",92
352880,Cap 16,XVI. Afecções originadas no período perinatal,5
352880,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
352880,Cap 18,XVIII. Sintomas e achados anormais não classificados,3
352880,Cap 19,XIX. Lesões e envenenamentos por causas externas,7
352880,Cap 21,XXI. Contatos com serviços de saúde,14
352900,Cap 01,I. Doenças infecciosas e parasitárias,1243
352900,Cap 02,II. Neoplasias (tumores),3613
352900,Cap 03,III. Doenças do sangue e transtornos imunitários,147
352900,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",988
352900,Cap 05,V. Transtornos mentais e comportamentais,1392
352900,Cap 06,VI. Doenças do sistema nervoso,473
352900,Cap 07,VII. Doenças do olho e anexos,443
352900,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,76
352900,Cap 09,IX. Doenças do aparelho circulatório,3943
352900,Cap 10,X. Doenças do aparelho respiratório,3129
352900,Cap 11,XI. Doenças do aparelho digestivo,3213
352900,Cap 12,XII. Doenças da pele e do tecido subcutâneo,594
352900,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,1120
352900,Cap 14,XIV. Doenças do aparelho geniturinário,2671
352900,Cap 15,"XV. Gravidez, parto e puerpério",2714
352900,Cap 16,XVI. Afecções originadas no período perinatal,763
352900,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,251
352900,Cap 18,XVIII. Sintomas e achados anormais não classificados,636
352900,Cap 19,XIX. Lesões e envenenamentos por causas externas,3114
352900,Cap 21,XXI. Contatos com serviços de saúde,679
352920,Cap 01,I. Doenças infecciosas e parasitárias,312
352920,Cap 02,II. Neoplasias (tumores),17
352920,Cap 03,III. Doenças do sangue e transtornos imunitários,21
352920,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",32
352920,Cap 05,V. Transtornos mentais e comportamentais,105
352920,Cap 06,VI. Doenças do sistema nervoso,51
352920,Cap 07,VII. Doenças do olho e anexos,10
352920,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,13
352920,Cap 09,IX. Doenças do aparelho circulatório,231
352920,Cap 10,X. Doenças do aparelho respiratório,293
352920,Cap 11,XI. Doenças do aparelho digestivo,629
352920,Cap 12,XII. Doenças da pele e do tecido subcutâneo,59
352920,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,51
352920,Cap 14,XIV. Doenças do aparelho geniturinário,224
352920,Cap 15,"XV. Gravidez, parto e puerpério",208
352920,Cap 16,XVI. Afecções originadas no período perinatal,12
352920,Cap 18,XVIII. Sintomas e achados anormais não classificados,83
352920,Cap 19,XIX. Lesões e envenenamentos por causas externas,275
352920,Cap 21,XXI. Contatos com serviços de saúde,421
352930,Cap 01,I. Doenças infecciosas e parasitárias,287
352930,Cap 02,II. Neoplasias (tumores),60
352930,Cap 03,III. Doenças do sangue e transtornos imunitários,71
352930,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",86
352930,Cap 05,V. Transtornos mentais e comportamentais,177
352930,Cap 06,VI. Doenças do sistema nervoso,166
352930,Cap 07,VII. Doenças do olho e anexos,3
352930,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,10
352930,Cap 09,IX. Doenças do aparelho circulatório,1320
352930,Cap 10,X. Doenças do aparelho respiratório,462
352930,Cap 11,XI. Doenças do aparelho digestivo,628
352930,Cap 12,XII. Doenças da pele e do tecido subcutâneo,108
352930,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,492
352930,Cap 14,XIV. Doenças do aparelho geniturinário,474
352930,Cap 15,"XV. Gravidez, parto e puerpério",1028
352930,Cap 16,XVI. Afecções originadas no período perinatal,163
352930,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,14
352930,Cap 18,XVIII. Sintomas e achados anormais não classificados,121
352930,Cap 19,XIX. Lesões e envenenamentos por causas externas,750
352930,Cap 21,XXI. Contatos com serviços de saúde,100
352940,Cap 01,I. Doenças infecciosas e parasitárias,487
352940,Cap 02,II. Neoplasias (tumores),280
352940,Cap 03,III. Doenças do sangue e transtornos imunitários,93
352940,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",323
352940,Cap 05,V. Transtornos mentais e comportamentais,457
352940,Cap 06,VI. Doenças do sistema nervoso,222
352940,Cap 07,VII. Doenças do olho e anexos,3
352940,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,21
352940,Cap 09,IX. Doenças do aparelho circulatório,1420
352940,Cap 10,X. Doenças do aparelho respiratório,974
352940,Cap 11,XI. Doenças do aparelho digestivo,1854
352940,Cap 12,XII. Doenças da pele e do tecido subcutâneo,362
352940,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,113
352940,Cap 14,XIV. Doenças do aparelho geniturinário,839
352940,Cap 15,"XV. Gravidez, parto e puerpério",2445
352940,Cap 16,XVI. Afecções originadas no período perinatal,390
352940,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,25
352940,Cap 18,XVIII. Sintomas e achados anormais não classificados,137
352940,Cap 19,XIX. Lesões e envenenamentos por causas externas,2625
352940,Cap 21,XXI. Contatos com serviços de saúde,827
352970,Cap 01,I. Doenças infecciosas e parasitárias,182
352970,Cap 02,II. Neoplasias (tumores),10
352970,Cap 03,III. Doenças do sangue e transtornos imunitários,26
352970,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",12
352970,Cap 05,V. Transtornos mentais e comportamentais,30
352970,Cap 06,VI. Doenças do sistema nervoso,8
352970,Cap 07,VII. Doenças do olho e anexos,3
352970,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
352970,Cap 09,IX. Doenças do aparelho circulatório,82
352970,Cap 10,X. Doenças do aparelho respiratório,146
352970,Cap 11,XI. Doenças do aparelho digestivo,106
352970,Cap 12,XII. Doenças da pele e do tecido subcutâneo,23
352970,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,26
352970,Cap 14,XIV. Doenças do aparelho geniturinário,125
352970,Cap 15,"XV. Gravidez, parto e puerpério",76
352970,Cap 16,XVI. Afecções originadas no período perinatal,3
352970,Cap 18,XVIII. Sintomas e achados anormais não classificados,69
352970,Cap 19,XIX. Lesões e envenenamentos por causas externas,71
352970,Cap 21,XXI. Contatos com serviços de saúde,40
353010,Cap 01,I. Doenças infecciosas e parasitárias,142
353010,Cap 02,II. Neoplasias (tumores),145
353010,Cap 03,III. Doenças do sangue e transtornos imunitários,77
353010,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",48
353010,Cap 05,V. Transtornos mentais e comportamentais,30
353010,Cap 06,VI. Doenças do sistema nervoso,43
353010,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,14
353010,Cap 09,IX. Doenças do aparelho circulatório,212
353010,Cap 10,X. Doenças do aparelho respiratório,672
353010,Cap 11,XI. Doenças do aparelho digestivo,544
353010,Cap 12,XII. Doenças da pele e do tecido subcutâneo,123
353010,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,41
353010,Cap 14,XIV. Doenças do aparelho geniturinário,261
353010,Cap 15,"XV. Gravidez, parto e puerpério",387
353010,Cap 16,XVI. Afecções originadas no período perinatal,42
353010,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,6
353010,Cap 18,XVIII. Sintomas e achados anormais não classificados,108
353010,Cap 19,XIX. Lesões e envenenamentos por causas externas,535
353010,Cap 21,XXI. Contatos com serviços de saúde,75
353030,Cap 01,I. Doenças infecciosas e parasitárias,35
353030,Cap 02,II. Neoplasias (tumores),26
353030,Cap 03,III. Doenças do sangue e transtornos imunitários,3
353030,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",10
353030,Cap 06,VI. Doenças do sistema nervoso,3
353030,Cap 09,IX. Doenças do aparelho circulatório,62
353030,Cap 10,X. Doenças do aparelho respiratório,100
353030,Cap 11,XI. Doenças do aparelho digestivo,53
353030,Cap 12,XII. Doenças da pele e do tecido subcutâneo,57
353030,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,2
353030,Cap 14,XIV. Doenças do aparelho geniturinário,75
353030,Cap 15,"XV. Gravidez, parto e puerpério",116
353030,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,2
353030,Cap 18,XVIII. Sintomas e achados anormais não classificados,6
353030,Cap 19,XIX. Lesões e envenenamentos por causas externas,4
353030,Cap 21,XXI. Contatos com serviços de saúde,56
353050,Cap 01,I. Doenças infecciosas e parasitárias,267
353050,Cap 02,II. Neoplasias (tumores),172
353050,Cap 03,III. Doenças do sangue e transtornos imunitários,77
353050,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",124
353050,Cap 05,V. Transtornos mentais e comportamentais,159
353050,Cap 06,VI. Doenças do sistema nervoso,40
353050,Cap 07,VII. Doenças do olho e anexos,10
353050,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,8
353050,Cap 09,IX. Doenças do aparelho circulatório,533
353050,Cap 10,X. Doenças do aparelho respiratório,414
353050,Cap 11,XI. Doenças do aparelho digestivo,496
353050,Cap 12,XII. Doenças da pele e do tecido subcutâneo,72
353050,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,75
353050,Cap 14,XIV. Doenças do aparelho geniturinário,427
353050,Cap 15,"XV. Gravidez, parto e puerpério",1052
353050,Cap 16,XVI. Afecções originadas no período perinatal,33
353050,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,8
353050,Cap 18,XVIII. Sintomas e achados anormais não classificados,230
353050,Cap 19,XIX. Lesões e envenenamentos por causas externas,755
353050,Cap 21,XXI. Contatos com serviços de saúde,88
353060,Cap 01,I. Doenças infecciosas e parasitárias,1113
353060,Cap 02,II. Neoplasias (tumores),3467
353060,Cap 03,III. Doenças do sangue e transtornos imunitários,206
353060,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",435
353060,Cap 05,V. Transtornos mentais e comportamentais,906
353060,Cap 06,VI. Doenças do sistema nervoso,800
353060,Cap 07,VII. Doenças do olho e anexos,386
353060,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,85
353060,Cap 09,IX. Doenças do aparelho circulatório,4617
353060,Cap 10,X. Doenças do aparelho respiratório,3457
353060,Cap 11,XI. Doenças do aparelho digestivo,3777
353060,Cap 12,XII. Doenças da pele e do tecido subcutâneo,537
353060,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,301
353060,Cap 14,XIV. Doenças do aparelho geniturinário,2290
353060,Cap 15,"XV. Gravidez, parto e puerpério",4431
353060,Cap 16,XVI. Afecções originadas no período perinatal,460
353060,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,102
353060,Cap 18,XVIII. Sintomas e achados anormais não classificados,1238
353060,Cap 19,XIX. Lesões e envenenamentos por causas externas,6261
353060,Cap 21,XXI. Contatos com serviços de saúde,1250
353070,Cap 01,I. Doenças infecciosas e parasitárias,535
353070,Cap 02,II. Neoplasias (tumores),1147
353070,Cap 03,III. Doenças do sangue e transtornos imunitários,115
353070,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",141
353070,Cap 05,V. Transtornos mentais e comportamentais,6
353070,Cap 06,VI. Doenças do sistema nervoso,196
353070,Cap 07,VII. Doenças do olho e anexos,2
353070,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,7
353070,Cap 09,IX. Doenças do aparelho circulatório,1085
353070,Cap 10,X. Doenças do aparelho respiratório,632
353070,Cap 11,XI. Doenças do aparelho digestivo,1065
353070,Cap 12,XII. Doenças da pele e do tecido subcutâneo,150
353070,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,321
353070,Cap 14,XIV. Doenças do aparelho geniturinário,751
353070,Cap 15,"XV. Gravidez, parto e puerpério",1518
353070,Cap 16,XVI. Afecções originadas no período perinatal,379
353070,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,22
353070,Cap 18,XVIII. Sintomas e achados anormais não classificados,177
353070,Cap 19,XIX. Lesões e envenenamentos por causas externas,1387
353070,Cap 21,XXI. Contatos com serviços de saúde,137
353080,Cap 01,I. Doenças infecciosas e parasitárias,154
353080,Cap 02,II. Neoplasias (tumores),185
353080,Cap 03,III. Doenças do sangue e transtornos imunitários,15
353080,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",99
353080,Cap 05,V. Transtornos mentais e comportamentais,69
353080,Cap 06,VI. Doenças do sistema nervoso,107
353080,Cap 07,VII. Doenças do olho e anexos,623
353080,Cap 09,IX. Doenças do aparelho circulatório,416
353080,Cap 10,X. Doenças do aparelho respiratório,485
353080,Cap 11,XI. Doenças do aparelho digestivo,708
353080,Cap 12,XII. Doenças da pele e do tecido subcutâneo,91
353080,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,135
353080,Cap 14,XIV. Doenças do aparelho geniturinário,462
353080,Cap 15,"XV. Gravidez, parto e puerpério",593
353080,Cap 16,XVI. Afecções originadas no período perinatal,150
353080,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,6
353080,Cap 18,XVIII. Sintomas e achados anormais não classificados,114
353080,Cap 19,XIX. Lesões e envenenamentos por causas externas,611
353080,Cap 21,XXI. Contatos com serviços de saúde,238
353110,Cap 01,I. Doenças infecciosas e parasitárias,52
353110,Cap 02,II. Neoplasias (tumores),21
353110,Cap 03,III. Doenças do sangue e transtornos imunitários,23
353110,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",63
353110,Cap 05,V. Transtornos mentais e comportamentais,14
353110,Cap 06,VI. Doenças do sistema nervoso,10
353110,Cap 07,VII. Doenças do olho e anexos,14
353110,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,19
353110,Cap 09,IX. Doenças do aparelho circulatório,59
353110,Cap 10,X. Doenças do aparelho respiratório,236
353110,Cap 11,XI. Doenças do aparelho digestivo,54
353110,Cap 12,XII. Doenças da pele e do tecido subcutâneo,78
353110,Cap 13,XIII. Doenças osteomusculares e do tecido conjuntivo,99
353110,Cap 14,XIV. Doenças do aparelho geniturinário,61
353110,Cap 15,"XV. Gravidez, parto e puerpério",34
353110,Cap 16,XVI. Afecções originadas no período perinatal,9
353110,Cap 17,XVII. Malformações congênitas e anomalias cromossômicas,1
353110,Cap 18,XVIII. Sintomas e achados anormais não classificados,92
353110,Cap 19,XIX. Lesões e envenenamentos por causas externas,1
353130,Cap 01,I. Doenças infecciosas e parasitárias,194
353130,Cap 02,II. Neoplasias (tumores),41
353130,Cap 03,III. Doenças do sangue e transtornos imunitários,27
353130,Cap 04,"IV. Doenças endócrinas, nutricionais e metabólicas",56
353130,Cap 05,V. Transtornos mentais e comportamentais,4
353130,Cap 06,VI. Doenças do sistema nervoso,53
353130,Cap 07,VII. Doenças do olho e anexos,203
353130,Cap 08,VIII. Doenças do ouvido e da apófise mastóide,3
353130,Cap 09,IX. Doenças do aparelho circulatório,286
