codigo,municipio,periodo,internacoes
353660,PAULO DE FARIA,2026/Fev,15.0
353660,PAULO DE FARIA,2026/Mar,16.0
353660,PAULO DE FARIA,2026/Abr,14.0
353660,PAULO DE FARIA,2026/Mai,15.0
353660,PAULO DE FARIA,2026/Jun,10.0
353670,PEDERNEIRAS,2025/Jul,156.0
353670,PEDERNEIRAS,2025/Ago,190.0
353670,PEDERNEIRAS,2025/Set,188.0
353670,PEDERNEIRAS,2025/Out,93.0
353670,PEDERNEIRAS,2025/Nov,163.0
353670,PEDERNEIRAS,2025/Dez,130.0
353670,PEDERNEIRAS,2026/Jan,181.0
353670,PEDERNEIRAS,2026/Fev,191.0
353670,PEDERNEIRAS,2026/Mar,201.0
353670,PEDERNEIRAS,2026/Abr,179.0
353670,PEDERNEIRAS,2026/Mai,193.0
353670,PEDERNEIRAS,2026/Jun,179.0
353700,PEDREGULHO,2025/Jul,82.0
353700,PEDREGULHO,2025/Ago,106.0
353700,PEDREGULHO,2025/Set,98.0
353700,PEDREGULHO,2025/Out,88.0
353700,PEDREGULHO,2025/Nov,92.0
353700,PEDREGULHO,2025/Dez,100.0
353700,PEDREGULHO,2026/Jan,92.0
353700,PEDREGULHO,2026/Fev,99.0
353700,PEDREGULHO,2026/Mar,80.0
353700,PEDREGULHO,2026/Abr,84.0
353700,PEDREGULHO,2026/Mai,71.0
353700,PEDREGULHO,2026/Jun,76.0
353710,PEDREIRA,2025/Jul,88.0
353710,PEDREIRA,2025/Ago,100.0
353710,PEDREIRA,2025/Set,103.0
353710,PEDREIRA,2025/Out,89.0
353710,PEDREIRA,2025/Nov,102.0
353710,PEDREIRA,2025/Dez,101.0
353710,PEDREIRA,2026/Jan,99.0
353710,PEDREIRA,2026/Fev,94.0
353710,PEDREIRA,2026/Mar,122.0
353710,PEDREIRA,2026/Abr,103.0
353710,PEDREIRA,2026/Mai,107.0
353710,PEDREIRA,2026/Jun,97.0
353730,PENAPOLIS,2025/Jul,499.0
353730,PENAPOLIS,2025/Ago,480.0
353730,PENAPOLIS,2025/Set,495.0
353730,PENAPOLIS,2025/Out,505.0
353730,PENAPOLIS,2025/Nov,432.0
353730,PENAPOLIS,2025/Dez,555.0
353730,PENAPOLIS,2026/Jan,509.0
353730,PENAPOLIS,2026/Fev,512.0
353730,PENAPOLIS,2026/Mar,519.0
353730,PENAPOLIS,2026/Abr,540.0
353730,PENAPOLIS,2026/Mai,516.0
353730,PENAPOLIS,2026/Jun,471.0
353740,PEREIRA BARRETO,2025/Jul,75.0
353740,PEREIRA BARRETO,2025/Ago,62.0
353740,PEREIRA BARRETO,2025/Set,74.0
353740,PEREIRA BARRETO,2025/Out,77.0
353740,PEREIRA BARRETO,2025/Nov,88.0
353740,PEREIRA BARRETO,2025/Dez,112.0
353740,PEREIRA BARRETO,2026/Jan,73.0
353740,PEREIRA BARRETO,2026/Fev,68.0
353740,PEREIRA BARRETO,2026/Mar,77.0
353740,PEREIRA BARRETO,2026/Abr,88.0
353740,PEREIRA BARRETO,2026/Mai,75.0
353780,PIEDADE,2025/Jul,216.0
353780,PIEDADE,2025/Ago,284.0
353780,PIEDADE,2025/Set,246.0
353780,PIEDADE,2025/Out,254.0
353780,PIEDADE,2025/Nov,231.0
353780,PIEDADE,2025/Dez,250.0
353780,PIEDADE,2026/Jan,275.0
353780,PIEDADE,2026/Fev,227.0
353780,PIEDADE,2026/Mar,311.0
353780,PIEDADE,2026/Abr,230.0
353780,PIEDADE,2026/Mai,264.0
353780,PIEDADE,2026/Jun,300.0
353790,PILAR DO SUL,2025/Jul,78.0
353790,PILAR DO SUL,2025/Ago,89.0
353790,PILAR DO SUL,2025/Set,97.0
353790,PILAR DO SUL,2025/Out,90.0
353790,PILAR DO SUL,2025/Nov,70.0
353790,PILAR DO SUL,2025/Dez,70.0
353790,PILAR DO SUL,2026/Jan,68.0
353790,PILAR DO SUL,2026/Fev,102.0
353790,PILAR DO SUL,2026/Mar,102.0
353790,PILAR DO SUL,2026/Abr,114.0
353790,PILAR DO SUL,2026/Mai,98.0
353790,PILAR DO SUL,2026/Jun,111.0
353800,PINDAMONHANGABA,2025/Jul,444.0
353800,PINDAMONHANGABA,2025/Ago,512.0
353800,PINDAMONHANGABA,2025/Set,554.0
353800,PINDAMONHANGABA,2025/Out,725.0
353800,PINDAMONHANGABA,2025/Nov,561.0
353800,PINDAMONHANGABA,2025/Dez,625.0
353800,PINDAMONHANGABA,2026/Jan,894.0
353800,PINDAMONHANGABA,2026/Fev,683.0
353800,PINDAMONHANGABA,2026/Mar,1004.0
353800,PINDAMONHANGABA,2026/Abr,621.0
353800,PINDAMONHANGABA,2026/Mai,605.0
353800,PINDAMONHANGABA,2026/Jun,659.0
353860,PIRACAIA,2025/Jul,41.0
353860,PIRACAIA,2025/Ago,40.0
353860,PIRACAIA,2025/Set,40.0
353860,PIRACAIA,2025/Out,37.0
353860,PIRACAIA,2025/Nov,31.0
353860,PIRACAIA,2025/Dez,43.0
353860,PIRACAIA,2026/Jan,44.0
353860,PIRACAIA,2026/Fev,49.0
353860,PIRACAIA,2026/Mar,42.0
353860,PIRACAIA,2026/Abr,42.0
353860,PIRACAIA,2026/Mai,44.0
353860,PIRACAIA,2026/Jun,44.0
353870,PIRACICABA,2025/Jul,2991.0
353870,PIRACICABA,2025/Ago,3070.0
353870,PIRACICABA,2025/Set,3161.0
353870,PIRACICABA,2025/Out,3189.0
353870,PIRACICABA,2025/Nov,3076.0
353870,PIRACICABA,2025/Dez,2451.0
353870,PIRACICABA,2026/Jan,2898.0
353870,PIRACICABA,2026/Fev,2830.0
353870,PIRACICABA,2026/Mar,3230.0
353870,PIRACICABA,2026/Abr,3140.0
353870,PIRACICABA,2026/Mai,3183.0
353870,PIRACICABA,2026/Jun,3114.0
353880,PIRAJU,2025/Jul,179.0
353880,PIRAJU,2025/Ago,170.0
353880,PIRAJU,2025/Set,153.0
353880,PIRAJU,2025/Out,164.0
353880,PIRAJU,2025/Nov,144.0
353880,PIRAJU,2025/Dez,197.0
353880,PIRAJU,2026/Jan,149.0
353880,PIRAJU,2026/Fev,131.0
353880,PIRAJU,2026/Mar,130.0
353880,PIRAJU,2026/Abr,179.0
353880,PIRAJU,2026/Mai,218.0
353880,PIRAJU,2026/Jun,176.0
353890,PIRAJUI,2025/Jul,158.0
353890,PIRAJUI,2025/Ago,138.0
353890,PIRAJUI,2025/Set,99.0
353890,PIRAJUI,2025/Out,85.0
353890,PIRAJUI,2025/Nov,93.0
353890,PIRAJUI,2025/Dez,87.0
353890,PIRAJUI,2026/Jan,106.0
353890,PIRAJUI,2026/Fev,133.0
353890,PIRAJUI,2026/Mar,120.0
353890,PIRAJUI,2026/Abr,109.0
353890,PIRAJUI,2026/Mai,123.0
353890,PIRAJUI,2026/Jun,97.0
353900,PIRANGI,2025/Jul,102.0
353900,PIRANGI,2025/Ago,128.0
353900,PIRANGI,2025/Set,116.0
353900,PIRANGI,2025/Out,149.0
353900,PIRANGI,2025/Nov,175.0
353900,PIRANGI,2025/Dez,115.0
353900,PIRANGI,2026/Jan,151.0
353900,PIRANGI,2026/Fev,162.0
353900,PIRANGI,2026/Mar,131.0
353900,PIRANGI,2026/Abr,114.0
353900,PIRANGI,2026/Mai,117.0
353900,PIRANGI,2026/Jun,126.0
353930,PIRASSUNUNGA,2025/Jul,238.0
353930,PIRASSUNUNGA,2025/Ago,207.0
353930,PIRASSUNUNGA,2025/Set,230.0
353930,PIRASSUNUNGA,2025/Out,234.0
353930,PIRASSUNUNGA,2025/Nov,222.0
353930,PIRASSUNUNGA,2025/Dez,221.0
353930,PIRASSUNUNGA,2026/Jan,222.0
353930,PIRASSUNUNGA,2026/Fev,189.0
353930,PIRASSUNUNGA,2026/Mar,239.0
353930,PIRASSUNUNGA,2026/Abr,233.0
353930,PIRASSUNUNGA,2026/Mai,214.0
353930,PIRASSUNUNGA,2026/Jun,226.0
353940,PIRATININGA,2025/Jul,42.0
353940,PIRATININGA,2025/Ago,24.0
353940,PIRATININGA,2025/Set,19.0
353940,PIRATININGA,2025/Out,21.0
353940,PIRATININGA,2025/Nov,20.0
353940,PIRATININGA,2025/Dez,22.0
353940,PIRATININGA,2026/Jan,29.0
353940,PIRATININGA,2026/Fev,18.0
353940,PIRATININGA,2026/Mar,27.0
353940,PIRATININGA,2026/Abr,19.0
353940,PIRATININGA,2026/Mai,28.0
353940,PIRATININGA,2026/Jun,23.0
353950,PITANGUEIRAS,2025/Jul,118.0
353950,PITANGUEIRAS,2025/Ago,131.0
353950,PITANGUEIRAS,2025/Set,117.0
353950,PITANGUEIRAS,2025/Out,114.0
353950,PITANGUEIRAS,2025/Nov,98.0
353950,PITANGUEIRAS,2025/Dez,120.0
353950,PITANGUEIRAS,2026/Jan,108.0
353950,PITANGUEIRAS,2026/Fev,124.0
353950,PITANGUEIRAS,2026/Mar,140.0
353950,PITANGUEIRAS,2026/Abr,139.0
353950,PITANGUEIRAS,2026/Mai,140.0
353950,PITANGUEIRAS,2026/Jun,114.0
354000,POMPEIA,2025/Jul,74.0
354000,POMPEIA,2025/Ago,72.0
354000,POMPEIA,2025/Set,83.0
354000,POMPEIA,2025/Out,66.0
354000,POMPEIA,2025/Nov,88.0
354000,POMPEIA,2025/Dez,27.0
354000,POMPEIA,2026/Jan,70.0
354000,POMPEIA,2026/Fev,73.0
354000,POMPEIA,2026/Mar,71.0
354000,POMPEIA,2026/Abr,58.0
354000,POMPEIA,2026/Mai,79.0
354000,POMPEIA,2026/Jun,75.0
354020,PONTAL,2025/Jul,123.0
354020,PONTAL,2025/Ago,111.0
354020,PONTAL,2025/Set,99.0
354020,PONTAL,2025/Out,77.0
354020,PONTAL,2025/Nov,175.0
354020,PONTAL,2025/Dez,132.0
354020,PONTAL,2026/Jan,87.0
354020,PONTAL,2026/Fev,127.0
354020,PONTAL,2026/Mar,158.0
354020,PONTAL,2026/Abr,151.0
354020,PONTAL,2026/Mai,87.0
354020,PONTAL,2026/Jun,87.0
354040,POPULINA,2025/Jul,18.0
354040,POPULINA,2025/Ago,10.0
354040,POPULINA,2025/Set,10.0
354040,POPULINA,2025/Out,12.0
354040,POPULINA,2025/Nov,11.0
354040,POPULINA,2025/Dez,13.0
354040,POPULINA,2026/Jan,19.0
354040,POPULINA,2026/Fev,22.0
354040,POPULINA,2026/Mar,12.0
354040,POPULINA,2026/Abr,9.0
354040,POPULINA,2026/Mai,9.0
354040,POPULINA,2026/Jun,14.0
354060,PORTO FELIZ,2025/Jul,472.0
354060,PORTO FELIZ,2025/Ago,472.0
354060,PORTO FELIZ,2025/Set,407.0
354060,PORTO FELIZ,2025/Out,375.0
354060,PORTO FELIZ,2025/Nov,323.0
354060,PORTO FELIZ,2025/Dez,287.0
354060,PORTO FELIZ,2026/Jan,342.0
354060,PORTO FELIZ,2026/Fev,329.0
354060,PORTO FELIZ,2026/Mar,395.0
354060,PORTO FELIZ,2026/Abr,327.0
354060,PORTO FELIZ,2026/Mai,354.0
354060,PORTO FELIZ,2026/Jun,340.0
354070,PORTO FERREIRA,2025/Jul,169.0
354070,PORTO FERREIRA,2025/Ago,189.0
354070,PORTO FERREIRA,2025/Set,235.0
354070,PORTO FERREIRA,2025/Out,257.0
354070,PORTO FERREIRA,2025/Nov,197.0
354070,PORTO FERREIRA,2025/Dez,197.0
354070,PORTO FERREIRA,2026/Jan,179.0
354070,PORTO FERREIRA,2026/Fev,177.0
354070,PORTO FERREIRA,2026/Mar,225.0
354070,PORTO FERREIRA,2026/Abr,194.0
354070,PORTO FERREIRA,2026/Mai,217.0
354070,PORTO FERREIRA,2026/Jun,222.0
354080,POTIRENDABA,2025/Jul,70.0
354080,POTIRENDABA,2025/Ago,110.0
354080,POTIRENDABA,2025/Set,62.0
354080,POTIRENDABA,2025/Out,65.0
354080,POTIRENDABA,2025/Nov,52.0
354080,POTIRENDABA,2025/Dez,56.0
354080,POTIRENDABA,2026/Jan,60.0
354080,POTIRENDABA,2026/Fev,46.0
354080,POTIRENDABA,2026/Mar,75.0
354080,POTIRENDABA,2026/Abr,78.0
354080,POTIRENDABA,2026/Mai,92.0
354080,POTIRENDABA,2026/Jun,110.0
354100,PRAIA GRANDE,2025/Jul,772.0
354100,PRAIA GRANDE,2025/Ago,769.0
354100,PRAIA GRANDE,2025/Set,961.0
354100,PRAIA GRANDE,2025/Out,1034.0
354100,PRAIA GRANDE,2025/Nov,943.0
354100,PRAIA GRANDE,2025/Dez,978.0
354100,PRAIA GRANDE,2026/Jan,897.0
354100,PRAIA GRANDE,2026/Fev,847.0
354100,PRAIA GRANDE,2026/Mar,957.0
354100,PRAIA GRANDE,2026/Abr,982.0
354100,PRAIA GRANDE,2026/Mai,1028.0
354100,PRAIA GRANDE,2026/Jun,1012.0
354120,PRESIDENTE BERNARDES,2025/Jul,121.0
354120,PRESIDENTE BERNARDES,2025/Ago,92.0
354120,PRESIDENTE BERNARDES,2025/Set,104.0
354120,PRESIDENTE BERNARDES,2025/Out,96.0
354120,PRESIDENTE BERNARDES,2025/Nov,101.0
354120,PRESIDENTE BERNARDES,2025/Dez,106.0
354120,PRESIDENTE BERNARDES,2026/Jan,99.0
354120,PRESIDENTE BERNARDES,2026/Fev,93.0
354120,PRESIDENTE BERNARDES,2026/Mar,96.0
354120,PRESIDENTE BERNARDES,2026/Abr,90.0
354120,PRESIDENTE BERNARDES,2026/Mai,126.0
354120,PRESIDENTE BERNARDES,2026/Jun,121.0
354130,PRESIDENTE EPITACIO,2025/Jul,298.0
354130,PRESIDENTE EPITACIO,2025/Ago,268.0
354130,PRESIDENTE EPITACIO,2025/Set,232.0
354130,PRESIDENTE EPITACIO,2025/Out,213.0
354130,PRESIDENTE EPITACIO,2025/Nov,226.0
354130,PRESIDENTE EPITACIO,2025/Dez,279.0
354130,PRESIDENTE EPITACIO,2026/Jan,246.0
354130,PRESIDENTE EPITACIO,2026/Fev,205.0
354130,PRESIDENTE EPITACIO,2026/Mar,268.0
354130,PRESIDENTE EPITACIO,2026/Abr,264.0
354130,PRESIDENTE EPITACIO,2026/Mai,255.0
354130,PRESIDENTE EPITACIO,2026/Jun,214.0
354140,PRESIDENTE PRUDENTE,2025/Jul,3676.0
354140,PRESIDENTE PRUDENTE,2025/Ago,3802.0
354140,PRESIDENTE PRUDENTE,2025/Set,3816.0
354140,PRESIDENTE PRUDENTE,2025/Out,3777.0
354140,PRESIDENTE PRUDENTE,2025/Nov,3522.0
354140,PRESIDENTE PRUDENTE,2025/Dez,3290.0
354140,PRESIDENTE PRUDENTE,2026/Jan,3635.0
354140,PRESIDENTE PRUDENTE,2026/Fev,3365.0
354140,PRESIDENTE PRUDENTE,2026/Mar,4081.0
354140,PRESIDENTE PRUDENTE,2026/Abr,3551.0
354140,PRESIDENTE PRUDENTE,2026/Mai,3947.0
354140,PRESIDENTE PRUDENTE,2026/Jun,3670.0
354150,PRESIDENTE VENCESLAU,2025/Jul,189.0
354150,PRESIDENTE VENCESLAU,2025/Ago,164.0
354150,PRESIDENTE VENCESLAU,2025/Set,194.0
354150,PRESIDENTE VENCESLAU,2025/Out,184.0
354150,PRESIDENTE VENCESLAU,2025/Nov,209.0
354150,PRESIDENTE VENCESLAU,2025/Dez,192.0
354150,PRESIDENTE VENCESLAU,2026/Jan,168.0
354150,PRESIDENTE VENCESLAU,2026/Fev,189.0
354150,PRESIDENTE VENCESLAU,2026/Mar,208.0
354150,PRESIDENTE VENCESLAU,2026/Abr,150.0
354150,PRESIDENTE VENCESLAU,2026/Mai,138.0
354150,PRESIDENTE VENCESLAU,2026/Jun,193.0
354160,PROMISSAO,2025/Jul,278.0
354160,PROMISSAO,2025/Ago,408.0
354160,PROMISSAO,2025/Set,315.0
354160,PROMISSAO,2025/Out,333.0
354160,PROMISSAO,2025/Nov,361.0
354160,PROMISSAO,2025/Dez,320.0
354160,PROMISSAO,2026/Jan,322.0
354160,PROMISSAO,2026/Fev,308.0
354160,PROMISSAO,2026/Mar,479.0
354160,PROMISSAO,2026/Abr,383.0
354160,PROMISSAO,2026/Mai,374.0
354160,PROMISSAO,2026/Jun,353.0
354190,QUELUZ,2025/Jul,11.0
354190,QUELUZ,2025/Ago,22.0
354190,QUELUZ,2025/Set,20.0
354190,QUELUZ,2025/Out,16.0
354190,QUELUZ,2025/Nov,10.0
354190,QUELUZ,2025/Dez,13.0
354190,QUELUZ,2026/Jan,19.0
354190,QUELUZ,2026/Fev,17.0
354190,QUELUZ,2026/Mar,17.0
354190,QUELUZ,2026/Abr,17.0
354220,RANCHARIA,2025/Jul,377.0
354220,RANCHARIA,2025/Ago,375.0
354220,RANCHARIA,2025/Set,371.0
354220,RANCHARIA,2025/Out,402.0
354220,RANCHARIA,2025/Nov,349.0
354220,RANCHARIA,2025/Dez,279.0
354220,RANCHARIA,2026/Jan,371.0
354220,RANCHARIA,2026/Fev,357.0
354220,RANCHARIA,2026/Mar,399.0
354220,RANCHARIA,2026/Abr,405.0
354220,RANCHARIA,2026/Mai,404.0
354220,RANCHARIA,2026/Jun,382.0
354240,REGENTE FEIJO,2025/Jul,79.0
354240,REGENTE FEIJO,2025/Ago,76.0
354240,REGENTE FEIJO,2025/Set,79.0
354240,REGENTE FEIJO,2025/Out,111.0
354240,REGENTE FEIJO,2025/Nov,58.0
354240,REGENTE FEIJO,2025/Dez,32.0
354240,REGENTE FEIJO,2026/Jan,101.0
354240,REGENTE FEIJO,2026/Fev,124.0
354240,REGENTE FEIJO,2026/Mar,92.0
354240,REGENTE FEIJO,2026/Abr,74.0
354240,REGENTE FEIJO,2026/Mai,83.0
354240,REGENTE FEIJO,2026/Jun,91.0
354260,REGISTRO,2025/Jul,915.0
354260,REGISTRO,2025/Ago,843.0
354260,REGISTRO,2025/Set,751.0
354260,REGISTRO,2025/Out,812.0
354260,REGISTRO,2025/Nov,505.0
354260,REGISTRO,2025/Dez,485.0
354260,REGISTRO,2026/Jan,555.0
354260,REGISTRO,2026/Fev,581.0
354260,REGISTRO,2026/Mar,943.0
354260,REGISTRO,2026/Abr,900.0
354260,REGISTRO,2026/Mai,917.0
354260,REGISTRO,2026/Jun,855.0
354290,RIBEIRAO BONITO,2025/Jul,31.0
354290,RIBEIRAO BONITO,2025/Ago,28.0
354290,RIBEIRAO BONITO,2025/Set,29.0
354290,RIBEIRAO BONITO,2025/Out,37.0
354290,RIBEIRAO BONITO,2025/Nov,49.0
354290,RIBEIRAO BONITO,2025/Dez,35.0
354290,RIBEIRAO BONITO,2026/Jan,28.0
354290,RIBEIRAO BONITO,2026/Fev,43.0
354290,RIBEIRAO BONITO,2026/Mar,51.0
354290,RIBEIRAO BONITO,2026/Abr,46.0
354290,RIBEIRAO BONITO,2026/Mai,39.0
354290,RIBEIRAO BONITO,2026/Jun,33.0
354300,RIBEIRAO BRANCO,2025/Jul,117.0
354300,RIBEIRAO BRANCO,2025/Ago,24.0
354300,RIBEIRAO BRANCO,2025/Set,20.0
354300,RIBEIRAO BRANCO,2025/Out,5.0
354300,RIBEIRAO BRANCO,2025/Nov,44.0
354300,RIBEIRAO BRANCO,2025/Dez,26.0
354300,RIBEIRAO BRANCO,2026/Jan,22.0
354300,RIBEIRAO BRANCO,2026/Fev,24.0
354300,RIBEIRAO BRANCO,2026/Mar,34.0
354300,RIBEIRAO BRANCO,2026/Abr,28.0
354300,RIBEIRAO BRANCO,2026/Mai,39.0
354300,RIBEIRAO BRANCO,2026/Jun,29.0
354330,RIBEIRAO PIRES,2025/Jul,134.0
354330,RIBEIRAO PIRES,2025/Ago,132.0
354330,RIBEIRAO PIRES,2025/Set,186.0
354330,RIBEIRAO PIRES,2025/Out,160.0
354330,RIBEIRAO PIRES,2025/Nov,177.0
354330,RIBEIRAO PIRES,2025/Dez,149.0
354330,RIBEIRAO PIRES,2026/Jan,165.0
354330,RIBEIRAO PIRES,2026/Fev,152.0
354330,RIBEIRAO PIRES,2026/Mar,146.0
354330,RIBEIRAO PIRES,2026/Abr,161.0
354330,RIBEIRAO PIRES,2026/Mai,163.0
354330,RIBEIRAO PIRES,2026/Jun,154.0
354340,RIBEIRAO PRETO,2025/Jul,7874.0
354340,RIBEIRAO PRETO,2025/Ago,8159.0
354340,RIBEIRAO PRETO,2025/Set,8314.0
354340,RIBEIRAO PRETO,2025/Out,8448.0
354340,RIBEIRAO PRETO,2025/Nov,8068.0
354340,RIBEIRAO PRETO,2025/Dez,7973.0
354340,RIBEIRAO PRETO,2026/Jan,7447.0
354340,RIBEIRAO PRETO,2026/Fev,6886.0
354340,RIBEIRAO PRETO,2026/Mar,7950.0
354340,RIBEIRAO PRETO,2026/Abr,7756.0
354340,RIBEIRAO PRETO,2026/Mai,7739.0
354340,RIBEIRAO PRETO,2026/Jun,7647.0
354380,RINOPOLIS,2025/Jul,22.0
354380,RINOPOLIS,2025/Ago,28.0
354380,RINOPOLIS,2025/Set,31.0
354380,RINOPOLIS,2025/Out,19.0
354380,RINOPOLIS,2025/Nov,22.0
354380,RINOPOLIS,2025/Dez,28.0
354380,RINOPOLIS,2026/Jan,24.0
354380,RINOPOLIS,2026/Fev,21.0
354380,RINOPOLIS,2026/Mar,21.0
354380,RINOPOLIS,2026/Abr,22.0
354380,RINOPOLIS,2026/Mai,23.0
354380,RINOPOLIS,2026/Jun,21.0
354390,RIO CLARO,2025/Jul,879.0
354390,RIO CLARO,2025/Ago,1049.0
354390,RIO CLARO,2025/Set,989.0
354390,RIO CLARO,2025/Out,978.0
354390,RIO CLARO,2025/Nov,929.0
354390,RIO CLARO,2025/Dez,1078.0
354390,RIO CLARO,2026/Jan,902.0
354390,RIO CLARO,2026/Fev,933.0
354390,RIO CLARO,2026/Mar,1160.0
354390,RIO CLARO,2026/Abr,1030.0
354390,RIO CLARO,2026/Mai,1169.0
354390,RIO CLARO,2026/Jun,1059.0
354400,RIO DAS PEDRAS,2025/Jul,78.0
354400,RIO DAS PEDRAS,2025/Ago,84.0
354400,RIO DAS PEDRAS,2025/Set,81.0
354400,RIO DAS PEDRAS,2025/Out,78.0
354400,RIO DAS PEDRAS,2025/Nov,77.0
354400,RIO DAS PEDRAS,2025/Dez,25.0
354400,RIO DAS PEDRAS,2026/Jan,112.0
354400,RIO DAS PEDRAS,2026/Fev,73.0
354400,RIO DAS PEDRAS,2026/Mar,82.0
354400,RIO DAS PEDRAS,2026/Abr,84.0
354400,RIO DAS PEDRAS,2026/Mai,79.0
354400,RIO DAS PEDRAS,2026/Jun,77.0
354420,RIOLANDIA,2025/Jul,21.0
354420,RIOLANDIA,2025/Ago,30.0
354420,RIOLANDIA,2025/Set,16.0
354420,RIOLANDIA,2025/Out,19.0
354420,RIOLANDIA,2025/Nov,19.0
354420,RIOLANDIA,2025/Dez,7.0
354420,RIOLANDIA,2026/Jan,15.0
354420,RIOLANDIA,2026/Fev,3.0
354420,RIOLANDIA,2026/Mar,11.0
354420,RIOLANDIA,2026/Abr,25.0
354420,RIOLANDIA,2026/Mai,27.0
354420,RIOLANDIA,2026/Jun,14.0
354425,ROSANA,2025/Jul,255.0
354425,ROSANA,2025/Ago,255.0
354425,ROSANA,2025/Set,321.0
354425,ROSANA,2025/Out,249.0
354425,ROSANA,2025/Nov,258.0
354425,ROSANA,2025/Dez,267.0
354425,ROSANA,2026/Jan,228.0
354425,ROSANA,2026/Fev,214.0
354425,ROSANA,2026/Mar,303.0
354425,ROSANA,2026/Abr,253.0
354425,ROSANA,2026/Mai,264.0
354425,ROSANA,2026/Jun,262.0
354490,SALES OLIVEIRA,2025/Jul,28.0
354490,SALES OLIVEIRA,2025/Ago,29.0
354490,SALES OLIVEIRA,2025/Set,25.0
354490,SALES OLIVEIRA,2025/Out,19.0
354490,SALES OLIVEIRA,2025/Nov,13.0
354490,SALES OLIVEIRA,2025/Dez,22.0
354490,SALES OLIVEIRA,2026/Jan,17.0
354490,SALES OLIVEIRA,2026/Fev,19.0
354490,SALES OLIVEIRA,2026/Mar,18.0
354490,SALES OLIVEIRA,2026/Abr,25.0
354490,SALES OLIVEIRA,2026/Mai,17.0
354500,SALESOPOLIS,2025/Jul,31.0
354500,SALESOPOLIS,2025/Ago,23.0
354500,SALESOPOLIS,2025/Set,34.0
354500,SALESOPOLIS,2025/Out,41.0
354500,SALESOPOLIS,2025/Nov,40.0
354500,SALESOPOLIS,2025/Dez,46.0
354500,SALESOPOLIS,2026/Jan,35.0
354500,SALESOPOLIS,2026/Fev,48.0
354500,SALESOPOLIS,2026/Mar,35.0
354500,SALESOPOLIS,2026/Abr,15.0
354500,SALESOPOLIS,2026/Mai,46.0
354500,SALESOPOLIS,2026/Jun,44.0
354520,SALTO,2025/Jul,580.0
354520,SALTO,2025/Ago,586.0
354520,SALTO,2025/Set,603.0
354520,SALTO,2025/Out,600.0
354520,SALTO,2025/Nov,548.0
354520,SALTO,2025/Dez,548.0
354520,SALTO,2026/Jan,565.0
354520,SALTO,2026/Fev,610.0
354520,SALTO,2026/Mar,603.0
354520,SALTO,2026/Abr,597.0
354520,SALTO,2026/Mai,626.0
354520,SALTO,2026/Jun,590.0
354530,SALTO DE PIRAPORA,2025/Jul,237.0
354530,SALTO DE PIRAPORA,2025/Ago,255.0
354530,SALTO DE PIRAPORA,2025/Set,271.0
354530,SALTO DE PIRAPORA,2025/Out,269.0
354530,SALTO DE PIRAPORA,2025/Nov,240.0
354530,SALTO DE PIRAPORA,2025/Dez,206.0
354530,SALTO DE PIRAPORA,2026/Jan,138.0
354530,SALTO DE PIRAPORA,2026/Fev,226.0
354530,SALTO DE PIRAPORA,2026/Mar,244.0
354530,SALTO DE PIRAPORA,2026/Abr,243.0
354530,SALTO DE PIRAPORA,2026/Mai,238.0
354530,SALTO DE PIRAPORA,2026/Jun,196.0
354540,SALTO GRANDE,2025/Jul,50.0
354540,SALTO GRANDE,2025/Ago,66.0
354540,SALTO GRANDE,2025/Set,69.0
354540,SALTO GRANDE,2025/Out,63.0
354540,SALTO GRANDE,2025/Nov,62.0
354540,SALTO GRANDE,2025/Dez,57.0
354540,SALTO GRANDE,2026/Jan,47.0
354540,SALTO GRANDE,2026/Fev,56.0
354540,SALTO GRANDE,2026/Mar,49.0
354540,SALTO GRANDE,2026/Abr,68.0
354540,SALTO GRANDE,2026/Mai,79.0
354540,SALTO GRANDE,2026/Jun,96.0
354560,SANTA ADELIA,2025/Jul,93.0
354560,SANTA ADELIA,2025/Ago,81.0
354560,SANTA ADELIA,2025/Set,98.0
354560,SANTA ADELIA,2025/Out,104.0
354560,SANTA ADELIA,2025/Nov,85.0
354560,SANTA ADELIA,2025/Dez,62.0
354560,SANTA ADELIA,2026/Jan,84.0
354560,SANTA ADELIA,2026/Fev,79.0
354560,SANTA ADELIA,2026/Mar,104.0
354560,SANTA ADELIA,2026/Abr,94.0
354560,SANTA ADELIA,2026/Mai,104.0
354560,SANTA ADELIA,2026/Jun,108.0
354580,SANTA BARBARA D'OESTE,2025/Jul,825.0
354580,SANTA BARBARA D'OESTE,2025/Ago,813.0
354580,SANTA BARBARA D'OESTE,2025/Set,744.0
354580,SANTA BARBARA D'OESTE,2025/Out,823.0
354580,SANTA BARBARA D'OESTE,2025/Nov,674.0
354580,SANTA BARBARA D'OESTE,2025/Dez,633.0
354580,SANTA BARBARA D'OESTE,2026/Jan,713.0
354580,SANTA BARBARA D'OESTE,2026/Fev,674.0
354580,SANTA BARBARA D'OESTE,2026/Mar,772.0
354580,SANTA BARBARA D'OESTE,2026/Abr,705.0
354580,SANTA BARBARA D'OESTE,2026/Mai,843.0
354580,SANTA BARBARA D'OESTE,2026/Jun,815.0
354630,SANTA CRUZ DAS PALMEIRAS,2025/Jul,112.0
354630,SANTA CRUZ DAS PALMEIRAS,2025/Ago,99.0
354630,SANTA CRUZ DAS PALMEIRAS,2025/Set,94.0
