codigo,municipio,periodo,valor_total
354390,RIO CLARO,2026/Jun,1796883.22
354400,RIO DAS PEDRAS,2025/Jul,24076.05
354400,RIO DAS PEDRAS,2025/Ago,21689.73
354400,RIO DAS PEDRAS,2025/Set,18204.71
354400,RIO DAS PEDRAS,2025/Out,21571.76
354400,RIO DAS PEDRAS,2025/Nov,12809.99
354400,RIO DAS PEDRAS,2025/Dez,6128.19
354400,RIO DAS PEDRAS,2026/Jan,27219.41
354400,RIO DAS PEDRAS,2026/Fev,14168.81
354400,RIO DAS PEDRAS,2026/Mar,18870.35
354400,RIO DAS PEDRAS,2026/Abr,18921.28
354400,RIO DAS PEDRAS,2026/Mai,16276.67
354400,RIO DAS PEDRAS,2026/Jun,15524.36
354420,RIOLANDIA,2025/Jul,7779.59
354420,RIOLANDIA,2025/Ago,8080.26
354420,RIOLANDIA,2025/Set,4344.32
354420,RIOLANDIA,2025/Out,6674.87
354420,RIOLANDIA,2025/Nov,6576.09
354420,RIOLANDIA,2025/Dez,1988.72
354420,RIOLANDIA,2026/Jan,7990.22
354420,RIOLANDIA,2026/Fev,1276.09
354420,RIOLANDIA,2026/Mar,3079.79
354420,RIOLANDIA,2026/Abr,9029.24
354420,RIOLANDIA,2026/Mai,10704.49
354420,RIOLANDIA,2026/Jun,5285.82
354425,ROSANA,2025/Jul,129166.57
354425,ROSANA,2025/Ago,129750.1
354425,ROSANA,2025/Set,211068.47
354425,ROSANA,2025/Out,122656.09
354425,ROSANA,2025/Nov,120039.3
354425,ROSANA,2025/Dez,184145.8
354425,ROSANA,2026/Jan,114469.2
354425,ROSANA,2026/Fev,95519.69
354425,ROSANA,2026/Mar,190639.91
354425,ROSANA,2026/Abr,110623.34
354425,ROSANA,2026/Mai,128016.99
354425,ROSANA,2026/Jun,170988.8
354490,SALES OLIVEIRA,2025/Jul,11245.38
354490,SALES OLIVEIRA,2025/Ago,12082.74
354490,SALES OLIVEIRA,2025/Set,11317.25
354490,SALES OLIVEIRA,2025/Out,7647.42
354490,SALES OLIVEIRA,2025/Nov,4946.23
354490,SALES OLIVEIRA,2025/Dez,10377.49
354490,SALES OLIVEIRA,2026/Jan,5702.75
354490,SALES OLIVEIRA,2026/Fev,8899.99
354490,SALES OLIVEIRA,2026/Mar,9857.06
354490,SALES OLIVEIRA,2026/Abr,9309.12
354490,SALES OLIVEIRA,2026/Mai,7853.6
354500,SALESOPOLIS,2025/Jul,12271.68
354500,SALESOPOLIS,2025/Ago,6262.01
354500,SALESOPOLIS,2025/Set,13082.74
354500,SALESOPOLIS,2025/Out,15233.5
354500,SALESOPOLIS,2025/Nov,13829.62
354500,SALESOPOLIS,2025/Dez,12184.02
354500,SALESOPOLIS,2026/Jan,9079.9
354500,SALESOPOLIS,2026/Fev,13068.32
354500,SALESOPOLIS,2026/Mar,9794.87
354500,SALESOPOLIS,2026/Abr,3984.81
354500,SALESOPOLIS,2026/Mai,19820.19
354500,SALESOPOLIS,2026/Jun,13164.52
354520,SALTO,2025/Jul,493626.8
354520,SALTO,2025/Ago,542566.89
354520,SALTO,2025/Set,467467.79
354520,SALTO,2025/Out,559831.08
354520,SALTO,2025/Nov,427627.96
354520,SALTO,2025/Dez,374177.4
354520,SALTO,2026/Jan,486635.42
354520,SALTO,2026/Fev,467272.09
354520,SALTO,2026/Mar,459341.28
354520,SALTO,2026/Abr,530861.47
354520,SALTO,2026/Mai,520335.68
354520,SALTO,2026/Jun,465102.16
354530,SALTO DE PIRAPORA,2025/Jul,236289.55
354530,SALTO DE PIRAPORA,2025/Ago,248621.52
354530,SALTO DE PIRAPORA,2025/Set,318207.94
354530,SALTO DE PIRAPORA,2025/Out,332105.7
354530,SALTO DE PIRAPORA,2025/Nov,123695.28
354530,SALTO DE PIRAPORA,2025/Dez,107982.13
354530,SALTO DE PIRAPORA,2026/Jan,60905.45
354530,SALTO DE PIRAPORA,2026/Fev,122726.88
354530,SALTO DE PIRAPORA,2026/Mar,137443.76
354530,SALTO DE PIRAPORA,2026/Abr,121016.49
354530,SALTO DE PIRAPORA,2026/Mai,130433.58
354530,SALTO DE PIRAPORA,2026/Jun,101317.4
354540,SALTO GRANDE,2025/Jul,19607.52
354540,SALTO GRANDE,2025/Ago,24533.46
354540,SALTO GRANDE,2025/Set,20914.01
354540,SALTO GRANDE,2025/Out,21060.04
354540,SALTO GRANDE,2025/Nov,18305.31
354540,SALTO GRANDE,2025/Dez,18454.23
354540,SALTO GRANDE,2026/Jan,13916.73
354540,SALTO GRANDE,2026/Fev,20832.55
354540,SALTO GRANDE,2026/Mar,20671.01
354540,SALTO GRANDE,2026/Abr,23819.61
354540,SALTO GRANDE,2026/Mai,28748.9
354540,SALTO GRANDE,2026/Jun,40799.82
354560,SANTA ADELIA,2025/Jul,121479.56
354560,SANTA ADELIA,2025/Ago,133742.02
354560,SANTA ADELIA,2025/Set,130620.82
354560,SANTA ADELIA,2025/Out,131392.59
354560,SANTA ADELIA,2025/Nov,123739.46
354560,SANTA ADELIA,2025/Dez,42866.14
354560,SANTA ADELIA,2026/Jan,56608.76
354560,SANTA ADELIA,2026/Fev,64997.41
354560,SANTA ADELIA,2026/Mar,82215.08
354560,SANTA ADELIA,2026/Abr,77690.43
354560,SANTA ADELIA,2026/Mai,80604.05
354560,SANTA ADELIA,2026/Jun,103818.95
354580,SANTA BARBARA D'OESTE,2025/Jul,1036138.85
354580,SANTA BARBARA D'OESTE,2025/Ago,915330.87
354580,SANTA BARBARA D'OESTE,2025/Set,909769.17
354580,SANTA BARBARA D'OESTE,2025/Out,989631.34
354580,SANTA BARBARA D'OESTE,2025/Nov,750640.21
354580,SANTA BARBARA D'OESTE,2025/Dez,873983.38
354580,SANTA BARBARA D'OESTE,2026/Jan,890663.62
354580,SANTA BARBARA D'OESTE,2026/Fev,849358.32
354580,SANTA BARBARA D'OESTE,2026/Mar,967639.86
354580,SANTA BARBARA D'OESTE,2026/Abr,943748.1
354580,SANTA BARBARA D'OESTE,2026/Mai,951006.75
354580,SANTA BARBARA D'OESTE,2026/Jun,1020174.1
354630,SANTA CRUZ DAS PALMEIRAS,2025/Jul,58818.07
354630,SANTA CRUZ DAS PALMEIRAS,2025/Ago,55976.29
354630,SANTA CRUZ DAS PALMEIRAS,2025/Set,46085.36
354630,SANTA CRUZ DAS PALMEIRAS,2025/Out,58688.43
354630,SANTA CRUZ DAS PALMEIRAS,2025/Nov,42667.85
354630,SANTA CRUZ DAS PALMEIRAS,2025/Dez,45568.21
354630,SANTA CRUZ DAS PALMEIRAS,2026/Jan,69626.8
354630,SANTA CRUZ DAS PALMEIRAS,2026/Fev,44802.14
354630,SANTA CRUZ DAS PALMEIRAS,2026/Mar,49770.01
354630,SANTA CRUZ DAS PALMEIRAS,2026/Abr,60709.53
354630,SANTA CRUZ DAS PALMEIRAS,2026/Mai,68698.96
354630,SANTA CRUZ DAS PALMEIRAS,2026/Jun,49431.25
354640,SANTA CRUZ DO RIO PARDO,2025/Jul,490535.1
354640,SANTA CRUZ DO RIO PARDO,2025/Ago,508517.72
354640,SANTA CRUZ DO RIO PARDO,2025/Set,538998.49
354640,SANTA CRUZ DO RIO PARDO,2025/Out,433820.83
354640,SANTA CRUZ DO RIO PARDO,2025/Nov,441632.24
354640,SANTA CRUZ DO RIO PARDO,2025/Dez,498532.71
354640,SANTA CRUZ DO RIO PARDO,2026/Jan,495520.04
354640,SANTA CRUZ DO RIO PARDO,2026/Fev,477535.86
354640,SANTA CRUZ DO RIO PARDO,2026/Mar,471842.9
354640,SANTA CRUZ DO RIO PARDO,2026/Abr,575848.11
354640,SANTA CRUZ DO RIO PARDO,2026/Mai,561406.21
354640,SANTA CRUZ DO RIO PARDO,2026/Jun,483165.71
354660,SANTA FE DO SUL,2025/Jul,333169.91
354660,SANTA FE DO SUL,2025/Ago,379543.03
354660,SANTA FE DO SUL,2025/Set,398541.89
354660,SANTA FE DO SUL,2025/Out,331463.81
354660,SANTA FE DO SUL,2025/Nov,305445.8
354660,SANTA FE DO SUL,2025/Dez,306998.04
354660,SANTA FE DO SUL,2026/Jan,316880.92
354660,SANTA FE DO SUL,2026/Fev,278761.95
354660,SANTA FE DO SUL,2026/Mar,343239.61
354660,SANTA FE DO SUL,2026/Abr,359460.08
354660,SANTA FE DO SUL,2026/Mai,292138.83
354660,SANTA FE DO SUL,2026/Jun,336311.16
354680,SANTA ISABEL,2025/Jul,214907.6
354680,SANTA ISABEL,2025/Ago,261135.09
354680,SANTA ISABEL,2025/Set,198858.25
354680,SANTA ISABEL,2025/Out,231564.72
354680,SANTA ISABEL,2025/Nov,200582.69
354680,SANTA ISABEL,2025/Dez,193239.07
354680,SANTA ISABEL,2026/Jan,246455.27
354680,SANTA ISABEL,2026/Fev,235536.39
354680,SANTA ISABEL,2026/Mar,197321.48
354680,SANTA ISABEL,2026/Abr,248595.99
354680,SANTA ISABEL,2026/Mai,227785.21
354680,SANTA ISABEL,2026/Jun,257026.05
354730,SANTANA DE PARNAIBA,2025/Jul,112890.51
354730,SANTANA DE PARNAIBA,2025/Ago,144388.18
354730,SANTANA DE PARNAIBA,2025/Set,113218.14
354730,SANTANA DE PARNAIBA,2025/Out,112733.83
354730,SANTANA DE PARNAIBA,2025/Nov,136460.19
354730,SANTANA DE PARNAIBA,2025/Dez,71798.02
354730,SANTANA DE PARNAIBA,2026/Jan,152557.56
354730,SANTANA DE PARNAIBA,2026/Fev,136806.87
354730,SANTANA DE PARNAIBA,2026/Mar,39894.77
354730,SANTANA DE PARNAIBA,2026/Abr,227199.74
354730,SANTANA DE PARNAIBA,2026/Mai,235205.04
354730,SANTANA DE PARNAIBA,2026/Jun,115035.91
354750,SANTA RITA DO PASSA QUATRO,2025/Jul,222599.8
354750,SANTA RITA DO PASSA QUATRO,2025/Ago,192636.95
354750,SANTA RITA DO PASSA QUATRO,2025/Set,163483.89
354750,SANTA RITA DO PASSA QUATRO,2025/Out,192022.33
354750,SANTA RITA DO PASSA QUATRO,2025/Nov,175403.87
354750,SANTA RITA DO PASSA QUATRO,2025/Dez,166173.61
354750,SANTA RITA DO PASSA QUATRO,2026/Jan,177851.87
354750,SANTA RITA DO PASSA QUATRO,2026/Fev,159615.2
354750,SANTA RITA DO PASSA QUATRO,2026/Mar,191798.9
354750,SANTA RITA DO PASSA QUATRO,2026/Abr,173167.78
354750,SANTA RITA DO PASSA QUATRO,2026/Mai,173347.58
354750,SANTA RITA DO PASSA QUATRO,2026/Jun,202952.52
354760,SANTA ROSA DE VITERBO,2025/Jul,19774.82
354760,SANTA ROSA DE VITERBO,2025/Ago,33645.48
354760,SANTA ROSA DE VITERBO,2025/Set,26297.18
354760,SANTA ROSA DE VITERBO,2025/Out,24734.03
354760,SANTA ROSA DE VITERBO,2025/Nov,20986.05
354760,SANTA ROSA DE VITERBO,2025/Dez,23443.09
354760,SANTA ROSA DE VITERBO,2026/Jan,18424.7
354760,SANTA ROSA DE VITERBO,2026/Fev,20035.52
354760,SANTA ROSA DE VITERBO,2026/Mar,34440.93
354760,SANTA ROSA DE VITERBO,2026/Abr,23096.74
354760,SANTA ROSA DE VITERBO,2026/Mai,30824.92
354760,SANTA ROSA DE VITERBO,2026/Jun,37469.58
354770,SANTO ANASTACIO,2025/Jul,75267.84
354770,SANTO ANASTACIO,2025/Ago,53503.83
354770,SANTO ANASTACIO,2025/Set,134950.07
354770,SANTO ANASTACIO,2025/Out,62846.34
354770,SANTO ANASTACIO,2025/Nov,69250.83
354770,SANTO ANASTACIO,2025/Dez,57227.05
354770,SANTO ANASTACIO,2026/Jan,48734.45
354770,SANTO ANASTACIO,2026/Fev,48495.47
354770,SANTO ANASTACIO,2026/Mar,51863.01
354770,SANTO ANASTACIO,2026/Abr,56779.45
354770,SANTO ANASTACIO,2026/Mai,49682.22
354770,SANTO ANASTACIO,2026/Jun,53425.06
354780,SANTO ANDRE,2025/Jul,7820883.36
354780,SANTO ANDRE,2025/Ago,7758539.23
354780,SANTO ANDRE,2025/Set,7559676.18
354780,SANTO ANDRE,2025/Out,6808746.78
354780,SANTO ANDRE,2025/Nov,7043648.78
354780,SANTO ANDRE,2025/Dez,5535198.63
354780,SANTO ANDRE,2026/Jan,6716763.94
354780,SANTO ANDRE,2026/Fev,5825284.21
354780,SANTO ANDRE,2026/Mar,6602501.69
354780,SANTO ANDRE,2026/Abr,6881490.26
354780,SANTO ANDRE,2026/Mai,7091520.69
354780,SANTO ANDRE,2026/Jun,7775139.61
354790,SANTO ANTONIO DA ALEGRIA,2025/Jul,4027.71
354790,SANTO ANTONIO DA ALEGRIA,2025/Ago,6551.05
354790,SANTO ANTONIO DA ALEGRIA,2025/Set,5797.63
354790,SANTO ANTONIO DA ALEGRIA,2025/Out,6064.93
354790,SANTO ANTONIO DA ALEGRIA,2025/Nov,3041.77
354790,SANTO ANTONIO DA ALEGRIA,2025/Dez,2345.87
354790,SANTO ANTONIO DA ALEGRIA,2026/Jan,5213.3
354790,SANTO ANTONIO DA ALEGRIA,2026/Fev,3566.22
354790,SANTO ANTONIO DA ALEGRIA,2026/Mar,7645.9
354790,SANTO ANTONIO DA ALEGRIA,2026/Abr,8531.94
354790,SANTO ANTONIO DA ALEGRIA,2026/Mai,3075.96
354790,SANTO ANTONIO DA ALEGRIA,2026/Jun,1797.99
354850,SANTOS,2025/Jul,6379797.14
354850,SANTOS,2025/Ago,6389018.19
354850,SANTOS,2025/Set,6640946.93
354850,SANTOS,2025/Out,5935841.15
354850,SANTOS,2025/Nov,5820972.2
354850,SANTOS,2025/Dez,5230575.76
354850,SANTOS,2026/Jan,5607976.92
354850,SANTOS,2026/Fev,5332249.42
354850,SANTOS,2026/Mar,5899359.3
354850,SANTOS,2026/Abr,5598086.86
354850,SANTOS,2026/Mai,6335600.78
354850,SANTOS,2026/Jun,6828721.24
354860,SAO BENTO DO SAPUCAI,2025/Jul,28437.79
354860,SAO BENTO DO SAPUCAI,2025/Ago,21538.28
354860,SAO BENTO DO SAPUCAI,2025/Set,19217.3
354860,SAO BENTO DO SAPUCAI,2025/Out,17548.92
354860,SAO BENTO DO SAPUCAI,2025/Nov,17309.62
354860,SAO BENTO DO SAPUCAI,2025/Dez,15524.47
354860,SAO BENTO DO SAPUCAI,2026/Jan,18656.12
354860,SAO BENTO DO SAPUCAI,2026/Fev,13874.12
354860,SAO BENTO DO SAPUCAI,2026/Mar,11037.56
354860,SAO BENTO DO SAPUCAI,2026/Abr,7425.79
354860,SAO BENTO DO SAPUCAI,2026/Mai,21816.78
354860,SAO BENTO DO SAPUCAI,2026/Jun,14199.11
354870,SAO BERNARDO DO CAMPO,2025/Jul,9172226.18
354870,SAO BERNARDO DO CAMPO,2025/Ago,7296464.83
354870,SAO BERNARDO DO CAMPO,2025/Set,9489441.84
354870,SAO BERNARDO DO CAMPO,2025/Out,9466155.52
354870,SAO BERNARDO DO CAMPO,2025/Nov,9887332.49
354870,SAO BERNARDO DO CAMPO,2025/Dez,8544232.04
354870,SAO BERNARDO DO CAMPO,2026/Jan,8509498.39
354870,SAO BERNARDO DO CAMPO,2026/Fev,8911519.08
354870,SAO BERNARDO DO CAMPO,2026/Mar,9812560.22
354870,SAO BERNARDO DO CAMPO,2026/Abr,10214516.75
354870,SAO BERNARDO DO CAMPO,2026/Mai,9315526.68
354870,SAO BERNARDO DO CAMPO,2026/Jun,8628218.34
354880,SAO CAETANO DO SUL,2025/Jul,1905109.91
354880,SAO CAETANO DO SUL,2025/Ago,1654460.7
354880,SAO CAETANO DO SUL,2025/Set,2028579.14
354880,SAO CAETANO DO SUL,2025/Out,1877171.46
354880,SAO CAETANO DO SUL,2025/Nov,1900644.84
354880,SAO CAETANO DO SUL,2025/Dez,1540462.68
354880,SAO CAETANO DO SUL,2026/Jan,1479767.11
354880,SAO CAETANO DO SUL,2026/Fev,1492440.0
354880,SAO CAETANO DO SUL,2026/Mar,2031761.76
354880,SAO CAETANO DO SUL,2026/Abr,2320531.53
354880,SAO CAETANO DO SUL,2026/Mai,2263258.19
354890,SAO CARLOS,2025/Jul,3510359.77
354890,SAO CARLOS,2025/Ago,3567125.57
354890,SAO CARLOS,2025/Set,3323441.15
354890,SAO CARLOS,2025/Out,3411449.16
354890,SAO CARLOS,2025/Nov,3254981.89
354890,SAO CARLOS,2025/Dez,3168792.08
354890,SAO CARLOS,2026/Jan,3352876.82
354890,SAO CARLOS,2026/Fev,3133426.61
354890,SAO CARLOS,2026/Mar,3289937.3
354890,SAO CARLOS,2026/Abr,3239419.17
354890,SAO CARLOS,2026/Mai,3368846.14
354890,SAO CARLOS,2026/Jun,3555387.88
354910,SAO JOAO DA BOA VISTA,2025/Jul,1044808.55
354910,SAO JOAO DA BOA VISTA,2025/Ago,1046616.32
354910,SAO JOAO DA BOA VISTA,2025/Set,1024226.88
354910,SAO JOAO DA BOA VISTA,2025/Out,1137458.02
354910,SAO JOAO DA BOA VISTA,2025/Nov,1038174.68
354910,SAO JOAO DA BOA VISTA,2025/Dez,1078894.71
354910,SAO JOAO DA BOA VISTA,2026/Jan,1103645.88
354910,SAO JOAO DA BOA VISTA,2026/Fev,1229819.3
354910,SAO JOAO DA BOA VISTA,2026/Mar,1225331.78
354910,SAO JOAO DA BOA VISTA,2026/Abr,1162826.23
354910,SAO JOAO DA BOA VISTA,2026/Mai,1177315.75
354910,SAO JOAO DA BOA VISTA,2026/Jun,1122498.08
354940,SAO JOAQUIM DA BARRA,2025/Jul,600017.47
354940,SAO JOAQUIM DA BARRA,2025/Ago,696518.15
354940,SAO JOAQUIM DA BARRA,2025/Set,465469.22
354940,SAO JOAQUIM DA BARRA,2025/Out,438674.08
354940,SAO JOAQUIM DA BARRA,2025/Nov,482143.02
354940,SAO JOAQUIM DA BARRA,2025/Dez,350993.84
354940,SAO JOAQUIM DA BARRA,2026/Jan,394483.74
354940,SAO JOAQUIM DA BARRA,2026/Fev,318354.62
354940,SAO JOAQUIM DA BARRA,2026/Mar,485891.68
354940,SAO JOAQUIM DA BARRA,2026/Abr,542007.63
354940,SAO JOAQUIM DA BARRA,2026/Mai,495797.96
354940,SAO JOAQUIM DA BARRA,2026/Jun,526710.4
354970,SAO JOSE DO RIO PARDO,2025/Jul,400106.27
354970,SAO JOSE DO RIO PARDO,2025/Ago,512667.7
354970,SAO JOSE DO RIO PARDO,2025/Set,592407.46
354970,SAO JOSE DO RIO PARDO,2025/Out,550886.43
354970,SAO JOSE DO RIO PARDO,2025/Nov,426540.81
354970,SAO JOSE DO RIO PARDO,2025/Dez,340642.59
354970,SAO JOSE DO RIO PARDO,2026/Jan,391993.66
354970,SAO JOSE DO RIO PARDO,2026/Fev,383501.65
354970,SAO JOSE DO RIO PARDO,2026/Mar,439418.63
354970,SAO JOSE DO RIO PARDO,2026/Abr,498005.94
354970,SAO JOSE DO RIO PARDO,2026/Mai,591891.64
354970,SAO JOSE DO RIO PARDO,2026/Jun,533887.56
354980,SAO JOSE DO RIO PRETO,2025/Jul,24634551.91
354980,SAO JOSE DO RIO PRETO,2025/Ago,26985869.44
354980,SAO JOSE DO RIO PRETO,2025/Set,25572673.62
354980,SAO JOSE DO RIO PRETO,2025/Out,27541787.59
354980,SAO JOSE DO RIO PRETO,2025/Nov,24030261.53
354980,SAO JOSE DO RIO PRETO,2025/Dez,24784175.77
354980,SAO JOSE DO RIO PRETO,2026/Jan,24595842.23
354980,SAO JOSE DO RIO PRETO,2026/Fev,23821822.07
354980,SAO JOSE DO RIO PRETO,2026/Mar,25247190.97
354980,SAO JOSE DO RIO PRETO,2026/Abr,25819323.45
354980,SAO JOSE DO RIO PRETO,2026/Mai,27954761.09
354980,SAO JOSE DO RIO PRETO,2026/Jun,27193444.46
354990,SAO JOSE DOS CAMPOS,2025/Jul,11400959.56
354990,SAO JOSE DOS CAMPOS,2025/Ago,11449680.2
354990,SAO JOSE DOS CAMPOS,2025/Set,10911588.71
354990,SAO JOSE DOS CAMPOS,2025/Out,11552333.37
354990,SAO JOSE DOS CAMPOS,2025/Nov,9865825.97
354990,SAO JOSE DOS CAMPOS,2025/Dez,10452316.1
354990,SAO JOSE DOS CAMPOS,2026/Jan,10696310.85
354990,SAO JOSE DOS CAMPOS,2026/Fev,10414801.85
354990,SAO JOSE DOS CAMPOS,2026/Mar,11415028.05
354990,SAO JOSE DOS CAMPOS,2026/Abr,10187834.68
354990,SAO JOSE DOS CAMPOS,2026/Mai,12061562.85
354990,SAO JOSE DOS CAMPOS,2026/Jun,11461301.95
355000,SAO LUIS DO PARAITINGA,2025/Jul,7292.33
355000,SAO LUIS DO PARAITINGA,2025/Ago,5244.52
355000,SAO LUIS DO PARAITINGA,2025/Set,5852.89
355000,SAO LUIS DO PARAITINGA,2025/Out,3234.57
355000,SAO LUIS DO PARAITINGA,2025/Nov,6526.17
355000,SAO LUIS DO PARAITINGA,2025/Dez,4735.17
355000,SAO LUIS DO PARAITINGA,2026/Jan,5559.5
355000,SAO LUIS DO PARAITINGA,2026/Fev,5743.01
355000,SAO LUIS DO PARAITINGA,2026/Mar,2077.3
355010,SAO MANUEL,2025/Jul,180021.82
355010,SAO MANUEL,2025/Ago,168416.07
355010,SAO MANUEL,2025/Set,194490.82
355010,SAO MANUEL,2025/Out,202306.01
355010,SAO MANUEL,2025/Nov,123238.17
355010,SAO MANUEL,2025/Dez,123114.53
355010,SAO MANUEL,2026/Jan,173064.11
355010,SAO MANUEL,2026/Fev,126599.85
355010,SAO MANUEL,2026/Mar,164180.84
355010,SAO MANUEL,2026/Abr,115211.61
355010,SAO MANUEL,2026/Mai,158241.73
355010,SAO MANUEL,2026/Jun,163525.12
355020,SAO MIGUEL ARCANJO,2025/Jul,75131.06
355020,SAO MIGUEL ARCANJO,2025/Ago,65291.87
355020,SAO MIGUEL ARCANJO,2025/Set,57546.47
355020,SAO MIGUEL ARCANJO,2025/Out,58027.21
355020,SAO MIGUEL ARCANJO,2025/Nov,150540.49
355020,SAO MIGUEL ARCANJO,2025/Dez,90887.56
355020,SAO MIGUEL ARCANJO,2026/Jan,122069.31
355020,SAO MIGUEL ARCANJO,2026/Fev,141211.54
355020,SAO MIGUEL ARCANJO,2026/Mar,102124.1
355020,SAO MIGUEL ARCANJO,2026/Abr,133394.05
355020,SAO MIGUEL ARCANJO,2026/Mai,200212.85
355020,SAO MIGUEL ARCANJO,2026/Jun,245746.24
355030,SAO PAULO,2025/Jul,160083728.15
355030,SAO PAULO,2025/Ago,157332624.42
355030,SAO PAULO,2025/Set,161396338.82
355030,SAO PAULO,2025/Out,158010366.11
355030,SAO PAULO,2025/Nov,148924119.17
355030,SAO PAULO,2025/Dez,137209824.79
355030,SAO PAULO,2026/Jan,140057274.86
355030,SAO PAULO,2026/Fev,141336296.47
355030,SAO PAULO,2026/Mar,150844918.75
355030,SAO PAULO,2026/Abr,153783704.2
355030,SAO PAULO,2026/Mai,162707465.48
355030,SAO PAULO,2026/Jun,151230343.78
355040,SAO PEDRO,2025/Jul,738121.8
355040,SAO PEDRO,2025/Ago,676793.38
355040,SAO PEDRO,2025/Set,525588.22
355040,SAO PEDRO,2025/Out,542858.09
355040,SAO PEDRO,2025/Nov,639557.25
355040,SAO PEDRO,2025/Dez,393166.21
355040,SAO PEDRO,2026/Jan,372965.17
355040,SAO PEDRO,2026/Fev,363328.25
355040,SAO PEDRO,2026/Mar,454937.5
355040,SAO PEDRO,2026/Abr,371927.51
355040,SAO PEDRO,2026/Mai,463877.61
355040,SAO PEDRO,2026/Jun,466587.48
355060,SAO ROQUE,2025/Jul,355706.64
355060,SAO ROQUE,2025/Ago,524864.88
355060,SAO ROQUE,2025/Set,407599.61
355060,SAO ROQUE,2025/Out,405063.61
355060,SAO ROQUE,2025/Nov,372197.79
355060,SAO ROQUE,2025/Dez,478283.35
355060,SAO ROQUE,2026/Jan,388074.36
355060,SAO ROQUE,2026/Fev,473361.57
355060,SAO ROQUE,2026/Mar,317159.27
355060,SAO ROQUE,2026/Abr,491504.37
355060,SAO ROQUE,2026/Mai,488785.72
355060,SAO ROQUE,2026/Jun,609519.72
355070,SAO SEBASTIAO,2025/Jul,526025.18
355070,SAO SEBASTIAO,2025/Ago,519804.46
355070,SAO SEBASTIAO,2025/Set,397731.43
355070,SAO SEBASTIAO,2025/Out,467294.48
355070,SAO SEBASTIAO,2025/Nov,455564.75
355070,SAO SEBASTIAO,2025/Dez,501948.7
355070,SAO SEBASTIAO,2026/Jan,469062.45
355070,SAO SEBASTIAO,2026/Fev,466981.36
355070,SAO SEBASTIAO,2026/Mar,448206.14
355070,SAO SEBASTIAO,2026/Abr,416974.97
355070,SAO SEBASTIAO,2026/Mai,493211.5
355070,SAO SEBASTIAO,2026/Jun,439027.42
355080,SAO SEBASTIAO DA GRAMA,2025/Jul,26295.96
355080,SAO SEBASTIAO DA GRAMA,2025/Ago,19682.55
355080,SAO SEBASTIAO DA GRAMA,2025/Set,18317.54
355080,SAO SEBASTIAO DA GRAMA,2025/Out,22448.66
355080,SAO SEBASTIAO DA GRAMA,2025/Nov,23339.7
355080,SAO SEBASTIAO DA GRAMA,2025/Dez,19203.97
355080,SAO SEBASTIAO DA GRAMA,2026/Jan,19583.0
355080,SAO SEBASTIAO DA GRAMA,2026/Fev,27787.83
355080,SAO SEBASTIAO DA GRAMA,2026/Mar,18152.36
355080,SAO SEBASTIAO DA GRAMA,2026/Abr,25378.29
355080,SAO SEBASTIAO DA GRAMA,2026/Mai,25678.58
355080,SAO SEBASTIAO DA GRAMA,2026/Jun,35791.02
355090,SAO SIMAO,2025/Jul,21530.09
355090,SAO SIMAO,2025/Ago,16368.26
355090,SAO SIMAO,2025/Set,12477.59
355090,SAO SIMAO,2025/Out,11949.57
355090,SAO SIMAO,2025/Nov,16830.26
355090,SAO SIMAO,2025/Dez,12863.17
355090,SAO SIMAO,2026/Jan,12361.76
355090,SAO SIMAO,2026/Fev,11608.23
355090,SAO SIMAO,2026/Mar,14176.76
355090,SAO SIMAO,2026/Abr,18317.58
355090,SAO SIMAO,2026/Mai,14066.33
355090,SAO SIMAO,2026/Jun,11862.82
355100,SAO VICENTE,2025/Jul,1079767.88
355100,SAO VICENTE,2025/Ago,1071764.9
355100,SAO VICENTE,2025/Set,1131424.67
355100,SAO VICENTE,2025/Out,929348.18
355100,SAO VICENTE,2025/Nov,882069.24
355100,SAO VICENTE,2025/Dez,956161.31
355100,SAO VICENTE,2026/Jan,992408.65
355100,SAO VICENTE,2026/Fev,1022010.23
355100,SAO VICENTE,2026/Mar,1168507.82
355100,SAO VICENTE,2026/Abr,934599.87
355100,SAO VICENTE,2026/Mai,1154444.46
355100,SAO VICENTE,2026/Jun,985737.82
355150,SERRANA,2025/Jul,439963.12
355150,SERRANA,2025/Ago,389862.81
355150,SERRANA,2025/Set,356354.73
355150,SERRANA,2025/Out,408181.69
355150,SERRANA,2025/Nov,317200.67
355150,SERRANA,2025/Dez,301443.96
355150,SERRANA,2026/Jan,326543.2
355150,SERRANA,2026/Fev,389924.25
355150,SERRANA,2026/Mar,429867.81
355150,SERRANA,2026/Abr,452239.99
355150,SERRANA,2026/Mai,399276.27
355150,SERRANA,2026/Jun,394192.25
355160,SERRA NEGRA,2025/Jul,120718.23
355160,SERRA NEGRA,2025/Ago,164015.79
355160,SERRA NEGRA,2025/Set,164693.51
355160,SERRA NEGRA,2025/Out,246904.14
355160,SERRA NEGRA,2025/Nov,219875.6
355160,SERRA NEGRA,2025/Dez,184381.89
355160,SERRA NEGRA,2026/Jan,214933.23
355160,SERRA NEGRA,2026/Fev,260326.24
355160,SERRA NEGRA,2026/Mar,197917.6
355160,SERRA NEGRA,2026/Abr,313157.16
355160,SERRA NEGRA,2026/Mai,289825.19
355160,SERRA NEGRA,2026/Jun,241029.33
355170,SERTAOZINHO,2025/Jul,764630.57
