codigo,municipio,capitulo_cid10,internacoes
355000,SAO LUIS DO PARAITINGA,Cap 21,1.0
355010,SAO MANUEL,Cap 01,145.0
355010,SAO MANUEL,Cap 02,28.0
355010,SAO MANUEL,Cap 03,18.0
355010,SAO MANUEL,Cap 04,86.0
355010,SAO MANUEL,Cap 05,178.0
355010,SAO MANUEL,Cap 06,52.0
355010,SAO MANUEL,Cap 07,2.0
355010,SAO MANUEL,Cap 08,2.0
355010,SAO MANUEL,Cap 09,252.0
355010,SAO MANUEL,Cap 10,303.0
355010,SAO MANUEL,Cap 11,196.0
355010,SAO MANUEL,Cap 12,19.0
355010,SAO MANUEL,Cap 13,10.0
355010,SAO MANUEL,Cap 14,145.0
355010,SAO MANUEL,Cap 15,7.0
355010,SAO MANUEL,Cap 16,1.0
355010,SAO MANUEL,Cap 18,152.0
355010,SAO MANUEL,Cap 19,48.0
355010,SAO MANUEL,Cap 21,1.0
355020,SAO MIGUEL ARCANJO,Cap 01,36.0
355020,SAO MIGUEL ARCANJO,Cap 02,97.0
355020,SAO MIGUEL ARCANJO,Cap 03,12.0
355020,SAO MIGUEL ARCANJO,Cap 04,46.0
355020,SAO MIGUEL ARCANJO,Cap 05,70.0
355020,SAO MIGUEL ARCANJO,Cap 06,13.0
355020,SAO MIGUEL ARCANJO,Cap 07,1.0
355020,SAO MIGUEL ARCANJO,Cap 08,2.0
355020,SAO MIGUEL ARCANJO,Cap 09,202.0
355020,SAO MIGUEL ARCANJO,Cap 10,176.0
355020,SAO MIGUEL ARCANJO,Cap 11,377.0
355020,SAO MIGUEL ARCANJO,Cap 12,57.0
355020,SAO MIGUEL ARCANJO,Cap 13,15.0
355020,SAO MIGUEL ARCANJO,Cap 14,112.0
355020,SAO MIGUEL ARCANJO,Cap 17,1.0
355020,SAO MIGUEL ARCANJO,Cap 18,20.0
355020,SAO MIGUEL ARCANJO,Cap 19,65.0
355020,SAO MIGUEL ARCANJO,Cap 21,78.0
355030,SAO PAULO,Cap 01,36134.0
355030,SAO PAULO,Cap 02,78055.0
355030,SAO PAULO,Cap 03,9573.0
355030,SAO PAULO,Cap 04,11111.0
355030,SAO PAULO,Cap 05,17335.0
355030,SAO PAULO,Cap 06,21011.0
355030,SAO PAULO,Cap 07,23534.0
355030,SAO PAULO,Cap 08,1890.0
355030,SAO PAULO,Cap 09,84028.0
355030,SAO PAULO,Cap 10,61414.0
355030,SAO PAULO,Cap 11,76655.0
355030,SAO PAULO,Cap 12,17039.0
355030,SAO PAULO,Cap 13,16539.0
355030,SAO PAULO,Cap 14,64631.0
355030,SAO PAULO,Cap 15,91206.0
355030,SAO PAULO,Cap 16,16896.0
355030,SAO PAULO,Cap 17,9978.0
355030,SAO PAULO,Cap 18,14359.0
355030,SAO PAULO,Cap 19,73806.0
355030,SAO PAULO,Cap 21,26257.0
355040,SAO PEDRO,Cap 01,40.0
355040,SAO PEDRO,Cap 02,360.0
355040,SAO PEDRO,Cap 03,12.0
355040,SAO PEDRO,Cap 04,32.0
355040,SAO PEDRO,Cap 05,28.0
355040,SAO PEDRO,Cap 06,58.0
355040,SAO PEDRO,Cap 07,182.0
355040,SAO PEDRO,Cap 08,3.0
355040,SAO PEDRO,Cap 09,436.0
355040,SAO PEDRO,Cap 10,589.0
355040,SAO PEDRO,Cap 11,497.0
355040,SAO PEDRO,Cap 12,46.0
355040,SAO PEDRO,Cap 13,149.0
355040,SAO PEDRO,Cap 14,824.0
355040,SAO PEDRO,Cap 15,413.0
355040,SAO PEDRO,Cap 16,1.0
355040,SAO PEDRO,Cap 17,12.0
355040,SAO PEDRO,Cap 18,174.0
355040,SAO PEDRO,Cap 19,215.0
355040,SAO PEDRO,Cap 21,379.0
355060,SAO ROQUE,Cap 01,195.0
355060,SAO ROQUE,Cap 02,86.0
355060,SAO ROQUE,Cap 03,52.0
355060,SAO ROQUE,Cap 04,144.0
355060,SAO ROQUE,Cap 05,64.0
355060,SAO ROQUE,Cap 06,49.0
355060,SAO ROQUE,Cap 07,1.0
355060,SAO ROQUE,Cap 08,7.0
355060,SAO ROQUE,Cap 09,356.0
355060,SAO ROQUE,Cap 10,513.0
355060,SAO ROQUE,Cap 11,877.0
355060,SAO ROQUE,Cap 12,143.0
355060,SAO ROQUE,Cap 13,43.0
355060,SAO ROQUE,Cap 14,431.0
355060,SAO ROQUE,Cap 15,1368.0
355060,SAO ROQUE,Cap 16,182.0
355060,SAO ROQUE,Cap 18,80.0
355060,SAO ROQUE,Cap 19,338.0
355060,SAO ROQUE,Cap 21,359.0
355070,SAO SEBASTIAO,Cap 01,631.0
355070,SAO SEBASTIAO,Cap 02,253.0
355070,SAO SEBASTIAO,Cap 03,71.0
355070,SAO SEBASTIAO,Cap 04,129.0
355070,SAO SEBASTIAO,Cap 05,45.0
355070,SAO SEBASTIAO,Cap 06,112.0
355070,SAO SEBASTIAO,Cap 07,27.0
355070,SAO SEBASTIAO,Cap 08,22.0
355070,SAO SEBASTIAO,Cap 09,562.0
355070,SAO SEBASTIAO,Cap 10,694.0
355070,SAO SEBASTIAO,Cap 11,641.0
355070,SAO SEBASTIAO,Cap 12,129.0
355070,SAO SEBASTIAO,Cap 13,77.0
355070,SAO SEBASTIAO,Cap 14,624.0
355070,SAO SEBASTIAO,Cap 15,1284.0
355070,SAO SEBASTIAO,Cap 16,113.0
355070,SAO SEBASTIAO,Cap 17,8.0
355070,SAO SEBASTIAO,Cap 18,191.0
355070,SAO SEBASTIAO,Cap 19,524.0
355070,SAO SEBASTIAO,Cap 21,242.0
355080,SAO SEBASTIAO DA GRAMA,Cap 01,17.0
355080,SAO SEBASTIAO DA GRAMA,Cap 02,42.0
355080,SAO SEBASTIAO DA GRAMA,Cap 03,16.0
355080,SAO SEBASTIAO DA GRAMA,Cap 04,6.0
355080,SAO SEBASTIAO DA GRAMA,Cap 05,16.0
355080,SAO SEBASTIAO DA GRAMA,Cap 06,7.0
355080,SAO SEBASTIAO DA GRAMA,Cap 08,1.0
355080,SAO SEBASTIAO DA GRAMA,Cap 09,71.0
355080,SAO SEBASTIAO DA GRAMA,Cap 10,103.0
355080,SAO SEBASTIAO DA GRAMA,Cap 11,81.0
355080,SAO SEBASTIAO DA GRAMA,Cap 12,58.0
355080,SAO SEBASTIAO DA GRAMA,Cap 13,3.0
355080,SAO SEBASTIAO DA GRAMA,Cap 14,77.0
355080,SAO SEBASTIAO DA GRAMA,Cap 15,1.0
355080,SAO SEBASTIAO DA GRAMA,Cap 16,1.0
355080,SAO SEBASTIAO DA GRAMA,Cap 18,13.0
355080,SAO SEBASTIAO DA GRAMA,Cap 19,60.0
355080,SAO SEBASTIAO DA GRAMA,Cap 21,6.0
355090,SAO SIMAO,Cap 01,54.0
355090,SAO SIMAO,Cap 03,6.0
355090,SAO SIMAO,Cap 04,63.0
355090,SAO SIMAO,Cap 05,6.0
355090,SAO SIMAO,Cap 06,2.0
355090,SAO SIMAO,Cap 09,32.0
355090,SAO SIMAO,Cap 10,56.0
355090,SAO SIMAO,Cap 11,35.0
355090,SAO SIMAO,Cap 13,27.0
355090,SAO SIMAO,Cap 14,24.0
355090,SAO SIMAO,Cap 15,1.0
355090,SAO SIMAO,Cap 19,4.0
355100,SAO VICENTE,Cap 01,753.0
355100,SAO VICENTE,Cap 02,69.0
355100,SAO VICENTE,Cap 03,90.0
355100,SAO VICENTE,Cap 04,206.0
355100,SAO VICENTE,Cap 05,227.0
355100,SAO VICENTE,Cap 06,66.0
355100,SAO VICENTE,Cap 07,832.0
355100,SAO VICENTE,Cap 08,2.0
355100,SAO VICENTE,Cap 09,1080.0
355100,SAO VICENTE,Cap 10,322.0
355100,SAO VICENTE,Cap 11,805.0
355100,SAO VICENTE,Cap 12,177.0
355100,SAO VICENTE,Cap 13,51.0
355100,SAO VICENTE,Cap 14,606.0
355100,SAO VICENTE,Cap 15,2320.0
355100,SAO VICENTE,Cap 16,445.0
355100,SAO VICENTE,Cap 17,45.0
355100,SAO VICENTE,Cap 18,112.0
355100,SAO VICENTE,Cap 19,1095.0
355100,SAO VICENTE,Cap 21,265.0
355150,SERRANA,Cap 01,196.0
355150,SERRANA,Cap 02,198.0
355150,SERRANA,Cap 03,35.0
355150,SERRANA,Cap 04,136.0
355150,SERRANA,Cap 05,241.0
355150,SERRANA,Cap 06,118.0
355150,SERRANA,Cap 07,2.0
355150,SERRANA,Cap 09,558.0
355150,SERRANA,Cap 10,468.0
355150,SERRANA,Cap 11,905.0
355150,SERRANA,Cap 12,73.0
355150,SERRANA,Cap 13,115.0
355150,SERRANA,Cap 14,196.0
355150,SERRANA,Cap 15,23.0
355150,SERRANA,Cap 17,10.0
355150,SERRANA,Cap 18,19.0
355150,SERRANA,Cap 19,196.0
355150,SERRANA,Cap 21,4.0
355160,SERRA NEGRA,Cap 01,49.0
355160,SERRA NEGRA,Cap 02,143.0
355160,SERRA NEGRA,Cap 03,30.0
355160,SERRA NEGRA,Cap 04,42.0
355160,SERRA NEGRA,Cap 05,54.0
355160,SERRA NEGRA,Cap 06,66.0
355160,SERRA NEGRA,Cap 07,20.0
355160,SERRA NEGRA,Cap 08,2.0
355160,SERRA NEGRA,Cap 09,550.0
355160,SERRA NEGRA,Cap 10,208.0
355160,SERRA NEGRA,Cap 11,420.0
355160,SERRA NEGRA,Cap 12,25.0
355160,SERRA NEGRA,Cap 13,137.0
355160,SERRA NEGRA,Cap 14,325.0
355160,SERRA NEGRA,Cap 15,220.0
355160,SERRA NEGRA,Cap 16,17.0
355160,SERRA NEGRA,Cap 17,3.0
355160,SERRA NEGRA,Cap 18,77.0
355160,SERRA NEGRA,Cap 19,175.0
355160,SERRA NEGRA,Cap 21,72.0
355170,SERTAOZINHO,Cap 01,153.0
355170,SERTAOZINHO,Cap 02,147.0
355170,SERTAOZINHO,Cap 03,56.0
355170,SERTAOZINHO,Cap 04,133.0
355170,SERTAOZINHO,Cap 05,4.0
355170,SERTAOZINHO,Cap 06,127.0
355170,SERTAOZINHO,Cap 08,6.0
355170,SERTAOZINHO,Cap 09,634.0
355170,SERTAOZINHO,Cap 10,490.0
355170,SERTAOZINHO,Cap 11,851.0
355170,SERTAOZINHO,Cap 12,108.0
355170,SERTAOZINHO,Cap 13,435.0
355170,SERTAOZINHO,Cap 14,547.0
355170,SERTAOZINHO,Cap 15,987.0
355170,SERTAOZINHO,Cap 16,168.0
355170,SERTAOZINHO,Cap 17,34.0
355170,SERTAOZINHO,Cap 18,195.0
355170,SERTAOZINHO,Cap 19,1624.0
355170,SERTAOZINHO,Cap 21,212.0
355200,SILVEIRAS,Cap 02,1.0
355200,SILVEIRAS,Cap 05,6.0
355200,SILVEIRAS,Cap 10,11.0
355200,SILVEIRAS,Cap 12,1.0
355200,SILVEIRAS,Cap 14,6.0
355200,SILVEIRAS,Cap 18,1.0
355210,SOCORRO,Cap 01,101.0
355210,SOCORRO,Cap 02,748.0
355210,SOCORRO,Cap 03,46.0
355210,SOCORRO,Cap 04,51.0
355210,SOCORRO,Cap 05,21.0
355210,SOCORRO,Cap 06,40.0
355210,SOCORRO,Cap 07,130.0
355210,SOCORRO,Cap 08,6.0
355210,SOCORRO,Cap 09,454.0
355210,SOCORRO,Cap 10,342.0
355210,SOCORRO,Cap 11,419.0
355210,SOCORRO,Cap 12,71.0
355210,SOCORRO,Cap 13,48.0
355210,SOCORRO,Cap 14,294.0
355210,SOCORRO,Cap 15,253.0
355210,SOCORRO,Cap 16,34.0
355210,SOCORRO,Cap 17,2.0
355210,SOCORRO,Cap 18,132.0
355210,SOCORRO,Cap 19,294.0
355210,SOCORRO,Cap 21,111.0
355220,SOROCABA,Cap 01,1314.0
355220,SOROCABA,Cap 02,6134.0
355220,SOROCABA,Cap 03,680.0
355220,SOROCABA,Cap 04,865.0
355220,SOROCABA,Cap 05,647.0
355220,SOROCABA,Cap 06,927.0
355220,SOROCABA,Cap 07,1327.0
355220,SOROCABA,Cap 08,152.0
355220,SOROCABA,Cap 09,8727.0
355220,SOROCABA,Cap 10,5185.0
355220,SOROCABA,Cap 11,7955.0
355220,SOROCABA,Cap 12,1475.0
355220,SOROCABA,Cap 13,1239.0
355220,SOROCABA,Cap 14,6021.0
355220,SOROCABA,Cap 15,7807.0
355220,SOROCABA,Cap 16,1455.0
355220,SOROCABA,Cap 17,569.0
355220,SOROCABA,Cap 18,969.0
355220,SOROCABA,Cap 19,7840.0
355220,SOROCABA,Cap 21,969.0
355230,SUD MENNUCCI,Cap 01,12.0
355230,SUD MENNUCCI,Cap 02,2.0
355230,SUD MENNUCCI,Cap 03,11.0
355230,SUD MENNUCCI,Cap 04,12.0
355230,SUD MENNUCCI,Cap 06,1.0
355230,SUD MENNUCCI,Cap 09,4.0
355230,SUD MENNUCCI,Cap 10,56.0
355230,SUD MENNUCCI,Cap 11,10.0
355230,SUD MENNUCCI,Cap 12,4.0
355230,SUD MENNUCCI,Cap 13,2.0
355230,SUD MENNUCCI,Cap 14,42.0
355230,SUD MENNUCCI,Cap 15,34.0
355230,SUD MENNUCCI,Cap 18,2.0
355230,SUD MENNUCCI,Cap 19,1.0
355230,SUD MENNUCCI,Cap 21,1.0
355240,SUMARE,Cap 01,240.0
355240,SUMARE,Cap 02,538.0
355240,SUMARE,Cap 03,70.0
355240,SUMARE,Cap 04,145.0
355240,SUMARE,Cap 05,17.0
355240,SUMARE,Cap 06,292.0
355240,SUMARE,Cap 07,1.0
355240,SUMARE,Cap 08,14.0
355240,SUMARE,Cap 09,791.0
355240,SUMARE,Cap 10,965.0
355240,SUMARE,Cap 11,2404.0
355240,SUMARE,Cap 12,216.0
355240,SUMARE,Cap 13,279.0
355240,SUMARE,Cap 14,859.0
355240,SUMARE,Cap 15,2509.0
355240,SUMARE,Cap 16,548.0
355240,SUMARE,Cap 17,113.0
355240,SUMARE,Cap 18,196.0
355240,SUMARE,Cap 19,2077.0
355240,SUMARE,Cap 21,530.0
355250,SUZANO,Cap 01,352.0
355250,SUZANO,Cap 02,36.0
355250,SUZANO,Cap 03,28.0
355250,SUZANO,Cap 04,125.0
355250,SUZANO,Cap 05,6.0
355250,SUZANO,Cap 06,86.0
355250,SUZANO,Cap 08,2.0
355250,SUZANO,Cap 09,893.0
355250,SUZANO,Cap 10,1026.0
355250,SUZANO,Cap 11,916.0
355250,SUZANO,Cap 12,84.0
355250,SUZANO,Cap 13,289.0
355250,SUZANO,Cap 14,266.0
355250,SUZANO,Cap 15,2388.0
355250,SUZANO,Cap 16,335.0
355250,SUZANO,Cap 17,38.0
355250,SUZANO,Cap 18,52.0
355250,SUZANO,Cap 19,1179.0
355250,SUZANO,Cap 21,325.0
355260,TABAPUA,Cap 01,177.0
355260,TABAPUA,Cap 03,3.0
355260,TABAPUA,Cap 04,23.0
355260,TABAPUA,Cap 05,1.0
355260,TABAPUA,Cap 06,1.0
355260,TABAPUA,Cap 07,1.0
355260,TABAPUA,Cap 08,4.0
355260,TABAPUA,Cap 09,43.0
355260,TABAPUA,Cap 10,206.0
355260,TABAPUA,Cap 11,257.0
355260,TABAPUA,Cap 12,32.0
355260,TABAPUA,Cap 13,9.0
355260,TABAPUA,Cap 14,117.0
355260,TABAPUA,Cap 15,4.0
355260,TABAPUA,Cap 18,6.0
355260,TABAPUA,Cap 21,135.0
355270,TABATINGA,Cap 01,138.0
355270,TABATINGA,Cap 02,1.0
355270,TABATINGA,Cap 03,11.0
355270,TABATINGA,Cap 04,39.0
355270,TABATINGA,Cap 06,1.0
355270,TABATINGA,Cap 08,6.0
355270,TABATINGA,Cap 09,83.0
355270,TABATINGA,Cap 10,227.0
355270,TABATINGA,Cap 11,99.0
355270,TABATINGA,Cap 12,104.0
355270,TABATINGA,Cap 14,82.0
355270,TABATINGA,Cap 15,100.0
355270,TABATINGA,Cap 18,1.0
355270,TABATINGA,Cap 21,13.0
355280,TABOAO DA SERRA,Cap 01,598.0
355280,TABOAO DA SERRA,Cap 02,670.0
355280,TABOAO DA SERRA,Cap 03,80.0
355280,TABOAO DA SERRA,Cap 04,227.0
355280,TABOAO DA SERRA,Cap 05,490.0
355280,TABOAO DA SERRA,Cap 06,216.0
355280,TABOAO DA SERRA,Cap 07,39.0
355280,TABOAO DA SERRA,Cap 08,15.0
355280,TABOAO DA SERRA,Cap 09,3068.0
355280,TABOAO DA SERRA,Cap 10,2165.0
355280,TABOAO DA SERRA,Cap 11,3102.0
355280,TABOAO DA SERRA,Cap 12,442.0
355280,TABOAO DA SERRA,Cap 13,230.0
355280,TABOAO DA SERRA,Cap 14,1175.0
355280,TABOAO DA SERRA,Cap 15,3430.0
355280,TABOAO DA SERRA,Cap 16,573.0
355280,TABOAO DA SERRA,Cap 17,206.0
355280,TABOAO DA SERRA,Cap 18,405.0
355280,TABOAO DA SERRA,Cap 19,2973.0
355280,TABOAO DA SERRA,Cap 21,181.0
355300,TAGUAI,Cap 01,23.0
355300,TAGUAI,Cap 02,16.0
355300,TAGUAI,Cap 03,7.0
355300,TAGUAI,Cap 04,13.0
355300,TAGUAI,Cap 05,57.0
355300,TAGUAI,Cap 06,5.0
355300,TAGUAI,Cap 08,1.0
355300,TAGUAI,Cap 09,21.0
355300,TAGUAI,Cap 10,123.0
355300,TAGUAI,Cap 11,80.0
355300,TAGUAI,Cap 12,24.0
355300,TAGUAI,Cap 13,5.0
355300,TAGUAI,Cap 14,79.0
355300,TAGUAI,Cap 15,165.0
355300,TAGUAI,Cap 16,15.0
355300,TAGUAI,Cap 18,10.0
355300,TAGUAI,Cap 19,17.0
355300,TAGUAI,Cap 21,10.0
355330,TAMBAU,Cap 01,27.0
355330,TAMBAU,Cap 02,54.0
355330,TAMBAU,Cap 03,35.0
355330,TAMBAU,Cap 04,23.0
355330,TAMBAU,Cap 05,8.0
355330,TAMBAU,Cap 06,18.0
355330,TAMBAU,Cap 08,3.0
355330,TAMBAU,Cap 09,127.0
355330,TAMBAU,Cap 10,155.0
355330,TAMBAU,Cap 11,162.0
355330,TAMBAU,Cap 12,16.0
355330,TAMBAU,Cap 13,21.0
355330,TAMBAU,Cap 14,265.0
355330,TAMBAU,Cap 15,204.0
355330,TAMBAU,Cap 16,9.0
355330,TAMBAU,Cap 17,2.0
355330,TAMBAU,Cap 18,35.0
355330,TAMBAU,Cap 19,98.0
355330,TAMBAU,Cap 21,14.0
355340,TANABI,Cap 01,509.0
355340,TANABI,Cap 03,7.0
355340,TANABI,Cap 04,155.0
355340,TANABI,Cap 05,221.0
355340,TANABI,Cap 06,1.0
355340,TANABI,Cap 09,9.0
355340,TANABI,Cap 10,294.0
355340,TANABI,Cap 11,43.0
355340,TANABI,Cap 12,1.0
355340,TANABI,Cap 14,245.0
355340,TANABI,Cap 18,1.0
355340,TANABI,Cap 19,3.0
355360,TAPIRATIBA,Cap 01,34.0
355360,TAPIRATIBA,Cap 02,29.0
355360,TAPIRATIBA,Cap 03,17.0
355360,TAPIRATIBA,Cap 04,9.0
355360,TAPIRATIBA,Cap 05,1.0
355360,TAPIRATIBA,Cap 06,3.0
355360,TAPIRATIBA,Cap 08,1.0
355360,TAPIRATIBA,Cap 09,46.0
355360,TAPIRATIBA,Cap 10,76.0
355360,TAPIRATIBA,Cap 11,80.0
355360,TAPIRATIBA,Cap 12,10.0
355360,TAPIRATIBA,Cap 13,1.0
355360,TAPIRATIBA,Cap 14,67.0
355360,TAPIRATIBA,Cap 16,1.0
355360,TAPIRATIBA,Cap 18,1.0
355360,TAPIRATIBA,Cap 19,18.0
355360,TAPIRATIBA,Cap 21,1.0
355370,TAQUARITINGA,Cap 01,169.0
355370,TAQUARITINGA,Cap 02,96.0
355370,TAQUARITINGA,Cap 03,39.0
355370,TAQUARITINGA,Cap 04,96.0
355370,TAQUARITINGA,Cap 05,56.0
355370,TAQUARITINGA,Cap 06,159.0
355370,TAQUARITINGA,Cap 08,5.0
355370,TAQUARITINGA,Cap 09,330.0
355370,TAQUARITINGA,Cap 10,459.0
355370,TAQUARITINGA,Cap 11,399.0
355370,TAQUARITINGA,Cap 12,278.0
355370,TAQUARITINGA,Cap 13,424.0
355370,TAQUARITINGA,Cap 14,450.0
355370,TAQUARITINGA,Cap 15,490.0
355370,TAQUARITINGA,Cap 16,72.0
355370,TAQUARITINGA,Cap 17,11.0
355370,TAQUARITINGA,Cap 18,325.0
355370,TAQUARITINGA,Cap 19,472.0
355370,TAQUARITINGA,Cap 21,101.0
355380,TAQUARITUBA,Cap 01,40.0
355380,TAQUARITUBA,Cap 02,69.0
355380,TAQUARITUBA,Cap 03,42.0
355380,TAQUARITUBA,Cap 04,71.0
355380,TAQUARITUBA,Cap 05,98.0
355380,TAQUARITUBA,Cap 06,48.0
355380,TAQUARITUBA,Cap 08,7.0
355380,TAQUARITUBA,Cap 09,90.0
355380,TAQUARITUBA,Cap 10,249.0
355380,TAQUARITUBA,Cap 11,317.0
355380,TAQUARITUBA,Cap 12,125.0
355380,TAQUARITUBA,Cap 13,50.0
355380,TAQUARITUBA,Cap 14,231.0
355380,TAQUARITUBA,Cap 15,279.0
355380,TAQUARITUBA,Cap 16,14.0
355380,TAQUARITUBA,Cap 18,136.0
355380,TAQUARITUBA,Cap 19,223.0
355380,TAQUARITUBA,Cap 21,87.0
355400,TATUI,Cap 01,124.0
355400,TATUI,Cap 02,92.0
355400,TATUI,Cap 03,63.0
355400,TATUI,Cap 04,73.0
355400,TATUI,Cap 05,110.0
355400,TATUI,Cap 06,50.0
355400,TATUI,Cap 07,1.0
355400,TATUI,Cap 08,3.0
355400,TATUI,Cap 09,356.0
355400,TATUI,Cap 10,506.0
355400,TATUI,Cap 11,702.0
355400,TATUI,Cap 12,59.0
355400,TATUI,Cap 13,57.0
355400,TATUI,Cap 14,233.0
355400,TATUI,Cap 15,1704.0
355400,TATUI,Cap 16,101.0
355400,TATUI,Cap 17,13.0
355400,TATUI,Cap 18,33.0
355400,TATUI,Cap 19,456.0
355400,TATUI,Cap 21,237.0
355410,TAUBATE,Cap 01,425.0
355410,TAUBATE,Cap 02,2779.0
355410,TAUBATE,Cap 03,352.0
355410,TAUBATE,Cap 04,171.0
355410,TAUBATE,Cap 05,71.0
355410,TAUBATE,Cap 06,530.0
355410,TAUBATE,Cap 07,2410.0
355410,TAUBATE,Cap 08,75.0
355410,TAUBATE,Cap 09,2875.0
355410,TAUBATE,Cap 10,2075.0
355410,TAUBATE,Cap 11,2307.0
355410,TAUBATE,Cap 12,314.0
355410,TAUBATE,Cap 13,401.0
355410,TAUBATE,Cap 14,2070.0
355410,TAUBATE,Cap 15,3398.0
355410,TAUBATE,Cap 16,404.0
355410,TAUBATE,Cap 17,174.0
355410,TAUBATE,Cap 18,290.0
355410,TAUBATE,Cap 19,3145.0
355410,TAUBATE,Cap 21,351.0
355430,TEODORO SAMPAIO,Cap 01,94.0
355430,TEODORO SAMPAIO,Cap 02,3.0
355430,TEODORO SAMPAIO,Cap 03,26.0
355430,TEODORO SAMPAIO,Cap 04,79.0
355430,TEODORO SAMPAIO,Cap 05,46.0
355430,TEODORO SAMPAIO,Cap 06,24.0
355430,TEODORO SAMPAIO,Cap 08,1.0
355430,TEODORO SAMPAIO,Cap 09,114.0
355430,TEODORO SAMPAIO,Cap 10,239.0
355430,TEODORO SAMPAIO,Cap 11,71.0
355430,TEODORO SAMPAIO,Cap 12,54.0
355430,TEODORO SAMPAIO,Cap 13,26.0
355430,TEODORO SAMPAIO,Cap 14,131.0
355430,TEODORO SAMPAIO,Cap 15,117.0
355430,TEODORO SAMPAIO,Cap 16,12.0
355430,TEODORO SAMPAIO,Cap 18,25.0
355430,TEODORO SAMPAIO,Cap 19,76.0
355430,TEODORO SAMPAIO,Cap 21,7.0
355440,TERRA ROXA,Cap 01,2.0
355440,TERRA ROXA,Cap 03,1.0
355440,TERRA ROXA,Cap 04,1.0
355440,TERRA ROXA,Cap 06,1.0
355440,TERRA ROXA,Cap 10,17.0
355440,TERRA ROXA,Cap 12,2.0
355440,TERRA ROXA,Cap 14,12.0
355450,TIETE,Cap 01,57.0
355450,TIETE,Cap 02,78.0
355450,TIETE,Cap 03,15.0
355450,TIETE,Cap 04,64.0
355450,TIETE,Cap 05,9.0
355450,TIETE,Cap 06,36.0
355450,TIETE,Cap 09,170.0
355450,TIETE,Cap 10,216.0
355450,TIETE,Cap 11,134.0
355450,TIETE,Cap 12,17.0
355450,TIETE,Cap 13,66.0
355450,TIETE,Cap 14,133.0
355450,TIETE,Cap 15,768.0
355450,TIETE,Cap 16,67.0
355450,TIETE,Cap 17,5.0
355450,TIETE,Cap 18,56.0
355450,TIETE,Cap 19,158.0
355450,TIETE,Cap 21,20.0
355470,TORRINHA,Cap 01,2.0
355470,TORRINHA,Cap 02,6.0
355470,TORRINHA,Cap 03,1.0
355470,TORRINHA,Cap 04,3.0
355470,TORRINHA,Cap 05,1.0
355470,TORRINHA,Cap 06,2.0
355470,TORRINHA,Cap 08,1.0
355470,TORRINHA,Cap 09,5.0
355470,TORRINHA,Cap 10,37.0
355470,TORRINHA,Cap 11,6.0
355470,TORRINHA,Cap 12,2.0
355470,TORRINHA,Cap 13,1.0
355470,TORRINHA,Cap 14,13.0
355470,TORRINHA,Cap 18,2.0
355470,TORRINHA,Cap 19,2.0
355470,TORRINHA,Cap 21,1.0
355500,TUPA,Cap 01,550.0
355500,TUPA,Cap 02,725.0
355500,TUPA,Cap 03,41.0
355500,TUPA,Cap 04,136.0
355500,TUPA,Cap 05,14.0
355500,TUPA,Cap 06,148.0
355500,TUPA,Cap 07,4.0
355500,TUPA,Cap 08,4.0
355500,TUPA,Cap 09,973.0
355500,TUPA,Cap 10,850.0
355500,TUPA,Cap 11,1035.0
355500,TUPA,Cap 12,149.0
355500,TUPA,Cap 13,253.0
355500,TUPA,Cap 14,567.0
355500,TUPA,Cap 15,1003.0
355500,TUPA,Cap 16,60.0
355500,TUPA,Cap 17,20.0
355500,TUPA,Cap 18,146.0
355500,TUPA,Cap 19,876.0
355500,TUPA,Cap 21,346.0
355510,TUPI PAULISTA,Cap 01,293.0
355510,TUPI PAULISTA,Cap 02,40.0
355510,TUPI PAULISTA,Cap 03,66.0
355510,TUPI PAULISTA,Cap 04,50.0
355510,TUPI PAULISTA,Cap 06,11.0
355510,TUPI PAULISTA,Cap 08,7.0
355510,TUPI PAULISTA,Cap 09,196.0
355510,TUPI PAULISTA,Cap 10,309.0
355510,TUPI PAULISTA,Cap 11,151.0
355510,TUPI PAULISTA,Cap 12,10.0
355510,TUPI PAULISTA,Cap 13,1.0
355510,TUPI PAULISTA,Cap 14,116.0
355510,TUPI PAULISTA,Cap 15,59.0
355510,TUPI PAULISTA,Cap 16,14.0
355510,TUPI PAULISTA,Cap 18,16.0
355510,TUPI PAULISTA,Cap 19,19.0
355540,UBATUBA,Cap 01,272.0
355540,UBATUBA,Cap 02,64.0
355540,UBATUBA,Cap 03,53.0
355540,UBATUBA,Cap 04,92.0
355540,UBATUBA,Cap 05,229.0
355540,UBATUBA,Cap 06,63.0
355540,UBATUBA,Cap 07,32.0
355540,UBATUBA,Cap 08,3.0
355540,UBATUBA,Cap 09,575.0
355540,UBATUBA,Cap 10,437.0
355540,UBATUBA,Cap 11,538.0
355540,UBATUBA,Cap 12,172.0
355540,UBATUBA,Cap 13,48.0
355540,UBATUBA,Cap 14,258.0
355540,UBATUBA,Cap 15,1072.0
355540,UBATUBA,Cap 16,21.0
355540,UBATUBA,Cap 17,8.0
355540,UBATUBA,Cap 18,76.0
355540,UBATUBA,Cap 19,772.0
355540,UBATUBA,Cap 21,26.0
355580,URANIA,Cap 01,47.0
355580,URANIA,Cap 03,2.0
355580,URANIA,Cap 04,64.0
355580,URANIA,Cap 08,2.0
355580,URANIA,Cap 09,5.0
355580,URANIA,Cap 10,156.0
355580,URANIA,Cap 11,4.0
355580,URANIA,Cap 12,20.0
